Fecha,Bosque,Planta,Flores,X,Y,Periodo,Year,Day_ISO,Day,Week_ISO,Week
2020-05-17,1,Vicia_pyrenaica,2,11,6,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,6,11,6,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,2,11,6,1,2020,138,35,20,5
2020-05-17,1,Erinus_alpinus,7,10,6,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,2,10,6,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,1,9,6,1,2020,138,35,20,5
2020-05-17,1,Erysimum_gorbeanum,5,9,6,1,2020,138,35,20,5
2020-05-17,1,Erinus_alpinus,7,9,6,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,14,8,6,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,8,6,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,2,7,6,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,3,7,6,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,6,7,6,1,2020,138,35,20,5
2020-05-17,1,Erysimum_gorbeanum,7,6,6,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,1,6,6,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,7,5,6,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,5,6,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,1,4,6,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,1,3,6,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,3,6,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,5,24,7,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,5,24,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,24,24,7,1,2020,138,35,20,5
2020-05-17,1,Potentilla_montana,1,24,7,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,2,23,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,15,23,7,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,23,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,29,22,7,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,2,22,7,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,22,7,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,6,21,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,18,21,7,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,1,21,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,32,20,7,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,2,20,7,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,3,19,7,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,2,19,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,35,19,7,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,2,18,7,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,18,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,23,18,7,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,5,17,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,16,17,7,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,5,17,7,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,2,17,7,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,3,16,7,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,1,16,7,1,2020,138,35,20,5
2020-05-17,1,Hutchinsia_alpina,NA,16,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,8,16,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,7,15,7,1,2020,138,35,20,5
2020-05-17,1,Hutchinsia_alpina,NA,15,7,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,3,14,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,26,14,7,1,2020,138,35,20,5
2020-05-17,1,Erinus_alpinus,8,14,7,1,2020,138,35,20,5
2020-05-17,1,Scilla_verna,1,13,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,5,13,7,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,2,13,7,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,2,12,7,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,12,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,5,12,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,11,11,7,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,2,11,7,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,11,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,8,10,7,1,2020,138,35,20,5
2020-05-17,1,Polygala_vulgaris,6,10,7,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,9,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,6,9,7,1,2020,138,35,20,5
2020-05-17,1,Erysimum_gorbeanum,2,9,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,15,8,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,16,7,7,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,1,7,7,1,2020,138,35,20,5
2020-05-17,1,Polygala_vulgaris,3,7,7,1,2020,138,35,20,5
2020-05-17,1,Euphrasia_sp,5,7,7,1,2020,138,35,20,5
2020-05-17,1,Euphrasia_sp,7,6,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,5,6,7,1,2020,138,35,20,5
2020-05-17,1,Euphrasia_sp,3,5,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,8,5,7,1,2020,138,35,20,5
2020-05-17,1,Polygala_vulgaris,11,5,7,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,1,5,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,4,4,7,1,2020,138,35,20,5
2020-05-17,1,Erinus_alpinus,14,4,7,1,2020,138,35,20,5
2020-05-17,1,Polygala_vulgaris,5,4,7,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,6,3,7,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,3,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,2,3,7,1,2020,138,35,20,5
2020-05-17,1,Polygala_vulgaris,5,3,7,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,7,2,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,15,2,7,1,2020,138,35,20,5
2020-05-17,1,Erinus_alpinus,6,2,7,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,1,7,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,1,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,25,1,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,19,0,7,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,0,7,1,2020,138,35,20,5
2020-05-17,1,Erinus_alpinus,4,0,7,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,21,3,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,2,3,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,4,8,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,5,4,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,4,4,8,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,4,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,5,8,1,2020,138,35,20,5
2020-05-17,1,Erysimum_gorbeanum,9,5,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,1,5,8,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,3,6,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,5,6,8,1,2020,138,35,20,5
2020-05-17,1,Polygala_vulgaris,3,6,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,4,7,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,16,7,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,4,8,8,1,2020,138,35,20,5
2020-05-17,1,Scilla_verna,3,8,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,6,9,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,3,9,8,1,2020,138,35,20,5
2020-05-17,1,Erinus_alpinus,6,9,8,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,9,8,1,2020,138,35,20,5
2020-05-17,1,Polygala_vulgaris,3,10,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,14,10,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,2,10,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,5,11,8,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,4,12,8,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,13,12,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,12,8,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,12,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,6,12,8,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,4,13,8,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,4,13,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,2,13,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,1,13,8,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,6,14,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,14,14,8,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,3,14,8,1,2020,138,35,20,5
2020-05-17,1,Hutchinsia_alpina,3,16,8,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,16,8,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,1,16,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,6,16,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,4,17,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,3,17,8,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,2,17,8,1,2020,138,35,20,5
2020-05-17,1,Geranium_robertianum,1,18,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,33,18,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,2,18,8,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,6,18,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,34,19,8,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,3,19,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,19,8,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,1,19,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,45,20,8,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,4,20,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,7,20,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,11,21,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,8,21,8,1,2020,138,35,20,5
2020-05-17,1,Ajuga_reptans,17,21,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,18,22,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,3,22,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,4,23,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,2,23,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,9,24,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,1,24,8,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,2,24,8,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,4,15,9,1,2020,138,35,20,5
2020-05-17,1,Hutchinsia_alpina,31,15,9,1,2020,138,35,20,5
2020-05-17,1,Geranium_robertianum,5,15,9,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,6,14,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,4,14,9,1,2020,138,35,20,5
2020-05-17,1,Hutchinsia_alpina,3,14,9,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,2,14,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,5,14,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,6,13,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,7,13,9,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,4,13,9,1,2020,138,35,20,5
2020-05-17,1,Viola_riviniana,1,12,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,18,12,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,7,12,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,3,11,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,21,11,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,9,10,9,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,3,10,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,17,10,9,1,2020,138,35,20,5
2020-05-17,1,Hutchinsia_alpina,4,10,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,4,9,9,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,3,9,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,2,9,9,1,2020,138,35,20,5
2020-05-17,1,Erysimum_gorbeanum,5,9,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,5,9,9,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,1,9,9,1,2020,138,35,20,5
2020-05-17,1,Scilla_verna,2,8,9,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,3,7,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,7,7,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,7,7,9,1,2020,138,35,20,5
2020-05-17,1,Viola_riviniana,1,7,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,8,6,9,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,4,6,9,1,2020,138,35,20,5
2020-05-17,1,Scilla_verna,2,6,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,6,9,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,4,5,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,3,5,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,4,5,9,1,2020,138,35,20,5
2020-05-17,1,Erinus_alpinus,16,5,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,14,4,9,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,1,4,9,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,4,4,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,6,4,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,28,3,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,4,2,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,23,2,9,1,2020,138,35,20,5
2020-05-17,1,Ajuga_reptans,12,2,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,2,1,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,2,1,9,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,1,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,14,0,9,1,2020,138,35,20,5
2020-05-17,1,Erinus_alpinus,12,0,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,0,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,19,0,8,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,6,0,8,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,1,0,8,1,2020,138,35,20,5
2020-05-17,1,Polygala_vulgaris,1,0,8,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,4,0,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,18,1,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,1,8,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,3,2,8,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,2,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,37,2,8,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,24,11,10,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,3,11,10,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,2,11,10,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,6,10,10,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,15,10,10,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,4,10,10,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,2,10,10,1,2020,138,35,20,5
2020-05-17,1,Scilla_verna,2,10,10,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,2,9,10,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,12,9,10,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,1,9,10,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,9,8,10,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,29,8,10,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,3,8,10,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,8,10,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,23,7,10,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,1,7,10,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,2,7,10,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,4,6,10,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,12,6,10,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,5,5,10,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,3,5,10,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,2,4,10,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,4,10,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,7,4,10,1,2020,138,35,20,5
2020-05-17,1,Erinus_alpinus,9,4,10,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,12,3,10,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,3,3,10,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,3,10,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,2,2,10,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,2,10,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,4,1,10,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,5,1,10,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,1,10,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,3,0,10,1,2020,138,35,20,5
2020-05-17,1,Hutchinsia_alpina,11,0,10,1,2020,138,35,20,5
2020-05-17,1,Erinus_alpinus,129,0,10,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,16,24,9,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,24,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,24,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,4,23,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,26,23,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,24,22,9,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,22,9,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,3,22,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,21,9,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,3,21,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,27,21,9,1,2020,138,35,20,5
2020-05-17,1,Ajuga_reptans,1,21,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,20,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,41,20,9,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,20,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,32,19,9,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,4,19,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,19,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,41,18,9,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,4,18,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,3,18,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,5,17,9,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,5,17,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,8,17,9,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,5,16,9,1,2020,138,35,20,5
2020-05-17,1,Hutchinsia_alpina,25,16,9,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,3,16,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,5,16,9,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,5,16,9,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,6,11,11,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,4,11,11,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,11,11,11,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,26,12,11,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,1,12,11,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,2,12,11,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,3,12,11,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,4,13,11,1,2020,138,35,20,5
2020-05-17,1,Hutchinsia_alpina,1,13,11,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,1,13,11,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,1,13,11,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,14,14,11,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,14,11,1,2020,138,35,20,5
2020-05-17,1,Hutchinsia_alpina,2,14,11,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,6,14,11,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,2,15,11,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,15,15,11,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,11,15,11,1,2020,138,35,20,5
2020-05-17,1,Hutchinsia_alpina,8,15,11,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,18,16,11,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,2,16,11,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,9,16,11,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,16,11,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,8,16,11,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,9,17,11,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,6,17,11,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,2,17,11,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,15,17,11,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,18,11,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,3,18,11,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,53,18,11,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,9,19,11,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,4,19,11,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,43,19,11,1,2020,138,35,20,5
2020-05-17,1,Cerastium_vulgare,6,19,11,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,4,20,11,1,2020,138,35,20,5
2020-05-17,1,Erinus_alpinus,14,20,11,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,20,11,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,25,20,11,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,2,21,11,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,3,21,11,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,35,21,11,1,2020,138,35,20,5
2020-05-17,1,Ajuga_reptans,12,22,11,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,5,22,11,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,22,11,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,26,22,11,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,4,23,11,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,2,23,11,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,24,11,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,9,24,11,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,9,24,5,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,18,24,5,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,23,5,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,12,23,5,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,6,22,5,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,24,22,5,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,22,5,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,21,5,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,28,21,5,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,3,20,5,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,35,20,5,1,2020,138,35,20,5
2020-05-17,1,Erinus_alpinus,3,20,5,1,2020,138,35,20,5
2020-05-17,1,Veronica_persica,7,19,5,1,2020,138,35,20,5
2020-05-17,1,Viola_riviniana,1,19,5,1,2020,138,35,20,5
2020-05-17,1,Erysimum_gorbeanum,14,5,12,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,2,5,12,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,6,5,12,1,2020,138,35,20,5
2020-05-17,1,Erinus_alpinus,2,5,12,1,2020,138,35,20,5
2020-05-17,1,Polygala_vulgaris,2,5,12,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,1,4,12,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,3,4,12,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,2,3,12,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,3,12,1,2020,138,35,20,5
2020-05-17,1,Vicia_pyrenaica,1,3,12,1,2020,138,35,20,5
2020-05-17,1,Scilla_verna,4,3,12,1,2020,138,35,20,5
2020-05-17,1,Polygala_vulgaris,6,3,12,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,5,3,12,1,2020,138,35,20,5
2020-05-17,1,Ranunculus_sp,4,2,12,1,2020,138,35,20,5
2020-05-17,1,Bellis_perennis,6,2,12,1,2020,138,35,20,5
2020-05-17,1,Taraxacum_sp,1,2,12,1,2020,138,35,20,5
