Fecha,Hora,Bosque,Ronda,Codigo-vuelo-dia,Codigo-Vuelos,Orden_vuelo,Planta_vistada,coord_flores(x),coord_flores(y),nº visitas,coord_planta(x),coord_planta(y),planta(dentro cuadro),,,Codigo_captura,idem capturados,Order,Pollinator_genus,Pollinator_subgenus,Pollinator_species,subespecie,Pollinator_sex,morphoespecie,Det,Comments,tiempo,T (ºC),HR %,observaciones,,,,,,,,,,,,,,,,,,,,
06.04.2021,15:25,Pinar Villamanrique Sur,4,VSV4-19,VSV4-19.11,11,Cistus salviifolius,9,2,6,9,2,,,,,,Hymenoptera,Apis,,mellifera,,,,,,sol y nubes,27,46,,,,,,,,,,,,,,,,,,,,,
06.04.2021,15:25,Pinar Villamanrique Sur,4,VSV4-19,VSV4-19.12,12,Cistus salviifolius,8,3,5,8,3,,,,,,Hymenoptera,Apis,,mellifera,,,,,,sol y nubes,27,46,,,,,,,,,,,,,,,,,,,,,
06.04.2021,15:40,Pinar Villamanrique Sur,4,VSV4-20,VSV4-20.01,1,Cistus salviifolius,8,3,5,8,3,,,,,VST4-10,Diptera,Eristalinus,,taeniops,,male,,,,sol y nubes,27,46,,,,,,,,,,,,,,,,,,,,,
06.04.2021,15:55,Pinar Villamanrique Sur,4,VSV4-21,VSV4-21.01,1,Cistus salviifolius,8,2,4,8,2,,,,,,Hymenoptera,Apis,,mellifera,,,,,,sol y nubes,27,46,,,,,,,,,,,,,,,,,,,,,
06.04.2021,15:55,Pinar Villamanrique Sur,4,VSV4-21,VSV4-21.02,2,Cistus salviifolius,9,1,5,9,1,,,,,,Hymenoptera,Apis,,mellifera,,,,,,sol y nubes,27,46,,,,,,,,,,,,,,,,,,,,,
06.04.2021,15:55,Pinar Villamanrique Sur,4,VSV4-21,VSV4-21.03,3,Cistus salviifolius,9,2,3,9,2,,,,,,Hymenoptera,Apis,,mellifera,,,,,,sol y nubes,27,46,,,,,,,,,,,,,,,,,,,,,
13.04.2021,11:00,Pinar Villamanrique Sur,5,VSV5-01,VSV5-01.01,1,Cistus salviifolius,1,2,3,1,2,2,,,,VST5-02,,,,,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,11:00,Pinar Villamanrique Sur,5,VSV5-01,VSV5-01.02,2,Cistus salviifolius,1,1,7,1,1,1,,,,VST5-02,,,,,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,11:15,Pinar Villamanrique Sur,5,VSV5-02,VSV5-02.01,1,Leontodon longirostris,6,4,2,6,4,,,,VSC5-01,,Hymenoptera,Panurgus,,calcaratus,,female,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,11:15,Pinar Villamanrique Sur,5,VSV5-02,VSV5-02.02,2,Leontodon longirostris,7,3,2,7,3,,,,VSC5-01,,Hymenoptera,Panurgus,,calcaratus,,female,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,11:30,Pinar Villamanrique Sur,5,VSV5-03,VSV5-03.01,1,Cistus salviifolius,8,5,1,8,5,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,11:30,Pinar Villamanrique Sur,5,VSV5-03,VSV5-03.02,2,Cistus salviifolius,4,8,4,4,8,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,11:30,Pinar Villamanrique Sur,5,VSV5-03,VSV5-03.03,3,Cistus salviifolius,4,9,3,4,9,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,11:30,Pinar Villamanrique Sur,5,VSV5-03,VSV5-03.04,4,Cistus salviifolius,4,8,1,4,8,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,11:30,Pinar Villamanrique Sur,5,VSV5-03,VSV5-03.05,5,Cistus salviifolius,3,10,2,3,10,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,11:35,Pinar Villamanrique Sur,5,VSV5-04,VSV5-04.01,1,Cistus salviifolius,5,1,8,5,1,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,11:35,Pinar Villamanrique Sur,5,VSV5-04,VSV5-04.02,2,Cistus salviifolius,1,2,1,1,2,2,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,11:35,Pinar Villamanrique Sur,5,VSV5-04,VSV5-04.03,3,Cistus salviifolius,1,2,2,1,2,1,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,11:40,Pinar Villamanrique Sur,5,VSV5-05,VSV5-05.01,1,Cistus salviifolius,9,1,2,9,1,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,11:40,Pinar Villamanrique Sur,5,VSV5-05,VSV5-05.02,2,Cistus salviifolius,8,2,15,8,2,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,11:50,Pinar Villamanrique Sur,5,VSV5-06,VSV5-06.01,1,Cistus salviifolius,1,2,3,1,2,2,,,VSC5-03,,Hymenoptera,Lasioglossum,,immunitum,,female,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:00,Pinar Villamanrique Sur,5,VSV5-07,VSV5-07.01,1,Leontodon longirostris,8,3,3,8,3,,,,VSC5-02,,Hymenoptera,Panurgus,,calcaratus,,female,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:00,Pinar Villamanrique Sur,5,VSV5-07,VSV5-07.02,2,Leontodon longirostris,7,3,11,7,3,,,,VSC5-02,,Hymenoptera,Panurgus,,calcaratus,,female,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:00,Pinar Villamanrique Sur,5,VSV5-07,VSV5-07.03,3,Leontodon longirostris,7,4,3,7,4,,,,VSC5-02,,Hymenoptera,Panurgus,,calcaratus,,female,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:00,Pinar Villamanrique Sur,5,VSV5-07,VSV5-07.04,4,Leontodon longirostris,6,3,2,6,3,,,,VSC5-02,,Hymenoptera,Panurgus,,calcaratus,,female,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:10,Pinar Villamanrique Sur,5,VSV5-08,VSV5-08.01,1,Leontodon longirostris,10,3,6,10,3,,,,,VSC5-02,Hymenoptera,Panurgus,,calcaratus,,female,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:10,Pinar Villamanrique Sur,5,VSV5-08,VSV5-08.02,2,Leontodon longirostris,10,4,1,10,4,,,,,VSC5-02,Hymenoptera,Panurgus,,calcaratus,,female,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:10,Pinar Villamanrique Sur,5,VSV5-08,VSV5-08.03,3,Leontodon longirostris,9,4,1,9,4,,,,,VSC5-02,Hymenoptera,Panurgus,,calcaratus,,female,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:10,Pinar Villamanrique Sur,5,VSV5-08,VSV5-08.04,4,Leontodon longirostris,8,3,1,8,3,,,,,VSC5-02,Hymenoptera,Panurgus,,calcaratus,,female,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:30,Pinar Villamanrique Sur,5,VSV5-09,VSV5-09.01,1,Cistus salviifolius,5,8,1,5,8,1,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:30,Pinar Villamanrique Sur,5,VSV5-09,VSV5-09.02,2,Cistus salviifolius,5,8,1,5,8,2,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:30,Pinar Villamanrique Sur,5,VSV5-09,VSV5-09.03,3,Cistus salviifolius,4,8,2,4,8,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:30,Pinar Villamanrique Sur,5,VSV5-09,VSV5-09.04,4,Cistus salviifolius,4,9,6,4,9,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:30,Pinar Villamanrique Sur,5,VSV5-09,VSV5-09.05,5,Cistus salviifolius,3,10,2,3,10,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:45,Pinar Villamanrique Sur,5,VSV5-10,VSV5-10.01,1,Cistus salviifolius,8,2,3,8,2,,,,,,Hymenoptera,Dasypoda,,iberica,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:45,Pinar Villamanrique Sur,5,VSV5-10,VSV5-10.02,2,Cistus salviifolius,8,3,2,8,3,,,,,,Hymenoptera,Dasypoda,,iberica,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:45,Pinar Villamanrique Sur,5,VSV5-10,VSV5-10.03,3,Cistus salviifolius,9,2,1,9,2,,,,,,Hymenoptera,Dasypoda,,iberica,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,12:45,Pinar Villamanrique Sur,5,VSV5-10,VSV5-10.04,4,Cistus salviifolius,10,1,1,10,1,2,,,,,Hymenoptera,Dasypoda,,iberica,,,,,,soleado,21,60,,,,,,,,,,,,,,,,,,,,,
13.04.2021,14:15,Pinar Villamanrique Sur,5,VSV5-11,VSV5-11.01,1,Cistus salviifolius,9,2,2,9,2,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,14:15,Pinar Villamanrique Sur,5,VSV5-11,VSV5-11.02,2,Cistus salviifolius,8,2,1,8,2,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,14:20,Pinar Villamanrique Sur,5,VSV5-12,VSV5-12.01,1,Lavandula stoechas,4,6,4,4,7,,,,VSC5-04,,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,14:20,Pinar Villamanrique Sur,5,VSV5-12,VSV5-12.02,2,Lavandula stoechas,5,6,6,4,7,,,,VSC5-04,,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,14:35,Pinar Villamanrique Sur,5,VSV5-13,VSV5-13.01,1,Cistus salviifolius,4,9,2,4,9,,,,,,Hymenoptera,Dasypoda,,cingulata,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,14:35,Pinar Villamanrique Sur,5,VSV5-13,VSV5-13.02,2,Cistus salviifolius,4,8,2,4,8,,,,,,Hymenoptera,Dasypoda,,cingulata,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,14:45,Pinar Villamanrique Sur,5,VSV5-14,VSV5-14.01,1,Cistus salviifolius,8,2,6,8,2,,,,,,Hymenoptera,Lasioglossum,,,,,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,14:55,Pinar Villamanrique Sur,5,VSV5-15,VSV5-15.01,1,Lavandula stoechas,4,6,6,4,7,,,,,VSC5-04,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,14:55,Pinar Villamanrique Sur,5,VSV5-15,VSV5-15.02,2,Lavandula stoechas,5,6,8,4,7,,,,,VSC5-04,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,14:55,Pinar Villamanrique Sur,5,VSV5-15,VSV5-15.03,3,Lavandula stoechas,4,7,19,4,7,,,,,VSC5-04,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,14:55,Pinar Villamanrique Sur,5,VSV5-15,VSV5-15.04,4,Lavandula stoechas,5,6,2,4,7,,,,,VSC5-04,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,14:55,Pinar Villamanrique Sur,5,VSV5-15,VSV5-15.05,5,Lavandula stoechas,4,6,10,4,7,,,,,VSC5-04,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,14:55,Pinar Villamanrique Sur,5,VSV5-15,VSV5-15.06,6,Lavandula stoechas,5,6,4,4,7,,,,,VSC5-04,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,14:55,Pinar Villamanrique Sur,5,VSV5-15,VSV5-15.07,7,Lavandula stoechas,4,6,5,4,7,,,,,VSC5-04,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,15:00,Pinar Villamanrique Sur,5,VSV5-16,VSV5-16.01,1,Lavandula stoechas,4,7,13,4,7,,,,,VSC5-05,Diptera,Episyrphus,,balteatus,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,15:00,Pinar Villamanrique Sur,5,VSV5-16,VSV5-16.02,2,Lavandula stoechas,4,6,10,4,7,,,,,VSC5-05,Diptera,Episyrphus,,balteatus,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,15:05,Pinar Villamanrique Sur,5,VSV5-17,VSV5-17.01,1,Lavandula stoechas,5,6,3,4,7,,,,,VSC5-04,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,15:05,Pinar Villamanrique Sur,5,VSV5-17,VSV5-17.02,2,Lavandula stoechas,5,7,2,4,7,,,,,VSC5-04,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,15:15,Pinar Villamanrique Sur,5,VSV5-18,VSV5-18.01,1,Lavandula stoechas,4,7,1,4,7,,,,,VSC5-04,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,15:15,Pinar Villamanrique Sur,5,VSV5-18,VSV5-18.02,2,Lavandula stoechas,4,6,2,4,7,,,,,VSC5-04,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,15:15,Pinar Villamanrique Sur,5,VSV5-18,VSV5-18.03,3,Lavandula stoechas,5,6,3,4,7,,,,,VSC5-04,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,15:15,Pinar Villamanrique Sur,5,VSV5-18,VSV5-18.04,4,Lavandula stoechas,5,7,3,4,7,,,,,VSC5-04,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,15:15,Pinar Villamanrique Sur,5,VSV5-18,VSV5-18.05,5,Lavandula stoechas,5,6,7,4,7,,,,,VSC5-04,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,15:15,Pinar Villamanrique Sur,5,VSV5-18,VSV5-18.06,6,Lavandula stoechas,5,7,2,4,7,,,,,VSC5-04,Hymenoptera,Nomada,,numida,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,15:30,Pinar Villamanrique Sur,5,VSV5-19,VSV5-19.01,1,Lavandula stoechas,4,6,1,4,7,,,,,VSC5-05,Diptera,Episyrphus,,balteatus,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,15:30,Pinar Villamanrique Sur,5,VSV5-19,VSV5-19.02,2,Lavandula stoechas,4,7,2,4,7,,,,,VSC5-05,Diptera,Episyrphus,,balteatus,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,15:45,Pinar Villamanrique Sur,5,VSV5-20,VSV5-20.01,1,Lavandula stoechas,3,8,5,3,8,,,,,VSC5-05,Diptera,Episyrphus,,balteatus,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,15:50,Pinar Villamanrique Sur,5,VSV5-21,VSV5-21.01,1,Lavandula stoechas,2,8,3,3,8,,,,VSC5-05,,Diptera,Episyrphus,,balteatus,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
13.04.2021,15:50,Pinar Villamanrique Sur,5,VSV5-21,VSV5-21.02,2,Lavandula stoechas,3,8,3,3,8,,,,VSC5-05,,Diptera,Episyrphus,,balteatus,,female,,,,soleado,27,50,,,,,,,,,,,,,,,,,,,,,
23.04.2021,10:30,Pinar Villamanrique Sur,6,VSV6-01,VSV6-01.01,1,Lavandula stoechas,3,8,8,3,8,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,sol y nubes,23,51,Ronda 6 viento moderado,,,,,,,,,,,,,,,,,,,,
23.04.2021,10:30,Pinar Villamanrique Sur,6,VSV6-01,VSV6-01.02,2,Lavandula stoechas,4,7,16,4,7,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:15,Pinar Villamanrique Sur,6,VSV6-02,VSV6-02.01,1,Cistus crispus,7,8,4,8,8,1,,,,,Hymenoptera,Apis,,mellifera,,,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:15,Pinar Villamanrique Sur,6,VSV6-02,VSV6-02.02,2,Cistus crispus,8,8,4,8,8,4,,,,,Hymenoptera,Apis,,mellifera,,,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:15,Pinar Villamanrique Sur,6,VSV6-02,VSV6-02.03,3,Cistus crispus,8,8,9,8,8,1,,,,,Hymenoptera,Apis,,mellifera,,,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:15,Pinar Villamanrique Sur,6,VSV6-02,VSV6-02.04,4,Cistus crispus,7,8,7,8,8,4,,,,,Hymenoptera,Apis,,mellifera,,,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:35,Pinar Villamanrique Sur,6,VSV6-03,VSV6-03.01,1,Cistus crispus,8,8,3,8,8,4,,,VSC6-01,,Hymenoptera,Lasioglossum,,morio,,female,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:35,Pinar Villamanrique Sur,6,VSV6-03,VSV6-03.02,2,Cistus crispus,8,8,1,8,8,1,,,VSC6-01,,Hymenoptera,Lasioglossum,,morio,,female,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:35,Pinar Villamanrique Sur,6,VSV6-03,VSV6-03.03,3,Cistus crispus,8,8,7,8,8,3,,,VSC6-01,,Hymenoptera,Lasioglossum,,morio,,female,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:40,Pinar Villamanrique Sur,6,VSV6-04,VSV6-04.01,1,Tolpis barbata,9,6,1,9,6,,,,VSC6-02,,Hymenoptera,Nomada,,gribodoi,,female,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:40,Pinar Villamanrique Sur,6,VSV6-04,VSV6-04.02,2,Tolpis barbata,10,6,1,10,6,,,,VSC6-02,,Hymenoptera,Nomada,,gribodoi,,female,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:40,Pinar Villamanrique Sur,6,VSV6-04,VSV6-04.03,3,Tolpis barbata,10,7,1,10,7,,,,VSC6-02,,Hymenoptera,Nomada,,gribodoi,,female,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:40,Pinar Villamanrique Sur,6,VSV6-04,VSV6-04.04,4,Tolpis barbata,10,8,1,10,8,,,,VSC6-02,,Hymenoptera,Nomada,,gribodoi,,female,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:40,Pinar Villamanrique Sur,6,VSV6-04,VSV6-04.05,5,Tolpis barbata,10,9,1,10,9,,,,VSC6-02,,Hymenoptera,Nomada,,gribodoi,,female,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:40,Pinar Villamanrique Sur,6,VSV6-04,VSV6-04.06,6,Tolpis barbata,10,8,1,10,8,,,,VSC6-02,,Hymenoptera,Nomada,,gribodoi,,female,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:50,Pinar Villamanrique Sur,6,VSV6-05,VSV6-05.01,1,Leontodon longirostris,5,2,1,5,2,,,,VSC6-03,,Hymenoptera,Panurgus,,cephalotes,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:50,Pinar Villamanrique Sur,6,VSV6-05,VSV6-05.02,2,Leontodon longirostris,5,1,1,5,1,1,,,VSC6-03,,Hymenoptera,Panurgus,,cephalotes,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:50,Pinar Villamanrique Sur,6,VSV6-05,VSV6-05.03,3,Leontodon longirostris,5,1,1,5,1,2,,,VSC6-03,,Hymenoptera,Panurgus,,cephalotes,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:50,Pinar Villamanrique Sur,6,VSV6-05,VSV6-05.04,4,Leontodon longirostris,5,1,1,5,1,3,,,VSC6-03,,Hymenoptera,Panurgus,,cephalotes,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:50,Pinar Villamanrique Sur,6,VSV6-05,VSV6-05.05,5,Leontodon longirostris,5,2,1,5,2,,,,VSC6-03,,Hymenoptera,Panurgus,,cephalotes,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:50,Pinar Villamanrique Sur,6,VSV6-05,VSV6-05.06,6,Leontodon longirostris,5,1,1,5,1,,,,VSC6-03,,Hymenoptera,Panurgus,,cephalotes,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:50,Pinar Villamanrique Sur,6,VSV6-05,VSV6-05.07,7,Leontodon longirostris,5,2,1,5,2,,,,VSC6-03,,Hymenoptera,Panurgus,,cephalotes,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:50,Pinar Villamanrique Sur,6,VSV6-05,VSV6-05.08,8,Leontodon longirostris,5,1,1,5,1,1,,,VSC6-03,,Hymenoptera,Panurgus,,cephalotes,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,11:50,Pinar Villamanrique Sur,6,VSV6-05,VSV6-05.09,9,Leontodon longirostris,5,1,1,5,1,2,,,VSC6-03,,Hymenoptera,Panurgus,,cephalotes,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,12:00,Pinar Villamanrique Sur,6,VSV6-06,VSV6-06.01,1,Leontodon longirostris,10,10,1,10,10,1,,,VSC6-04,,Hymenoptera,Panurgus,,calcaratus,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,12:00,Pinar Villamanrique Sur,6,VSV6-06,VSV6-06.02,2,Leontodon longirostris,10,10,1,10,10,2,,,VSC6-04,,Hymenoptera,Panurgus,,calcaratus,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,12:00,Pinar Villamanrique Sur,6,VSV6-06,VSV6-06.03,3,Leontodon longirostris,10,9,1,10,9,,,,VSC6-04,,Hymenoptera,Panurgus,,calcaratus,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,12:00,Pinar Villamanrique Sur,6,VSV6-06,VSV6-06.04,4,Leontodon longirostris,10,10,1,10,10,1,,,VSC6-04,,Hymenoptera,Panurgus,,calcaratus,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,12:00,Pinar Villamanrique Sur,6,VSV6-06,VSV6-06.05,5,Leontodon longirostris,10,10,1,10,10,2,,,VSC6-04,,Hymenoptera,Panurgus,,calcaratus,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,12:00,Pinar Villamanrique Sur,6,VSV6-06,VSV6-06.06,6,Leontodon longirostris,10,10,1,10,10,3,,,VSC6-04,,Hymenoptera,Panurgus,,calcaratus,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,12:00,Pinar Villamanrique Sur,6,VSV6-06,VSV6-06.07,7,Leontodon longirostris,10,10,1,10,10,4,,,VSC6-04,,Hymenoptera,Panurgus,,calcaratus,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,12:00,Pinar Villamanrique Sur,6,VSV6-06,VSV6-06.08,8,Leontodon longirostris,10,10,1,10,10,5,,,VSC6-04,,Hymenoptera,Panurgus,,calcaratus,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,12:00,Pinar Villamanrique Sur,6,VSV6-06,VSV6-06.09,9,Leontodon longirostris,10,10,1,10,10,6,,,VSC6-04,,Hymenoptera,Panurgus,,calcaratus,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,12:05,Pinar Villamanrique Sur,6,VSV6-07,VSV6-07.01,1,Leontodon longirostris,10,9,1,10,9,1,,,,VSC6-04,Hymenoptera,Panurgus,,calcaratus,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,12:05,Pinar Villamanrique Sur,6,VSV6-07,VSV6-07.02,2,Leontodon longirostris,10,9,1,10,9,2,,,,VSC6-04,Hymenoptera,Panurgus,,calcaratus,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,12:05,Pinar Villamanrique Sur,6,VSV6-07,VSV6-07.03,3,Leontodon longirostris,10,9,1,10,9,3,,,,VSC6-04,Hymenoptera,Panurgus,,calcaratus,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,12:05,Pinar Villamanrique Sur,6,VSV6-07,VSV6-07.04,4,Leontodon longirostris,10,9,1,10,9,4,,,,VSC6-04,Hymenoptera,Panurgus,,calcaratus,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,12:05,Pinar Villamanrique Sur,6,VSV6-07,VSV6-07.05,5,Leontodon longirostris,10,9,1,10,9,5,,,,VSC6-04,Hymenoptera,Panurgus,,calcaratus,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
23.04.2021,12:05,Pinar Villamanrique Sur,6,VSV6-07,VSV6-07.06,6,Leontodon longirostris,10,9,1,10,9,6,,,,VSC6-04,Hymenoptera,Panurgus,,calcaratus,,male,,,,sol y nubes,23,51,,,,,,,,,,,,,,,,,,,,,
