"","Fecha","Bosque","Ronda","SP","X","Y","i","flores_disponibles","Escapos_indivi"
"1114","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,3,1,NA
"1115","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,4,1,NA
"1116","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,5,1,NA
"1117","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,6,1,NA
"1118","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,7,1,NA
"1119","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,8,1,NA
"1120","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,9,1,NA
"1121","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,10,1,NA
"1122","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,11,1,NA
"1123","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,12,1,NA
"1124","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,13,1,NA
"1125","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,14,1,NA
"1126","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,15,1,NA
"1127","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,16,1,NA
"1128","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,17,1,NA
"1129","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,18,1,NA
"1130","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,1,19,1,NA
"1131","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,2,1,1,NA
"1132","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,2,2,1,NA
"1133","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,2,3,1,NA
"1134","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,2,4,1,NA
"1135","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,2,5,1,NA
"1136","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,2,6,1,NA
"1137","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,2,7,1,NA
"1138","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,2,8,1,NA
"1139","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,2,9,1,NA
"1140","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,2,10,1,NA
"1141","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,2,11,1,NA
"1142","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,2,12,1,NA
"1143","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,3,1,1,NA
"1144","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,3,2,1,NA
"1145","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,3,3,1,NA
"1146","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,3,4,1,NA
"1147","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",5,3,5,1,NA
"1148","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",6,1,1,1,NA
"1149","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",6,1,2,1,NA
"1150","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",6,1,3,1,NA
"1151","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",6,1,4,1,NA
"1152","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",6,1,5,1,NA
"1153","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",6,1,6,1,NA
"1154","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",6,1,7,1,NA
"1155","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",6,1,8,1,NA
"1156","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",6,2,1,1,NA
"1157","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",6,2,2,1,NA
"1158","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",6,2,3,1,NA
"1159","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",6,2,4,1,NA
"1160","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",6,2,5,1,NA
"1161","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,2,1,1,NA
"1162","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,2,2,1,NA
"1163","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,3,1,1,NA
"1164","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,3,2,1,NA
"1165","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,3,3,1,NA
"1166","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,4,1,1,NA
"1167","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,4,2,1,NA
"1168","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,4,3,1,NA
"1169","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,4,4,1,NA
"1170","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,4,5,1,NA
"1171","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,4,6,1,NA
"1172","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,4,7,1,NA
"1173","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,4,8,1,NA
"1174","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,4,9,1,NA
"1175","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,4,10,1,NA
"1176","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,5,1,1,NA
"1177","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",7,5,2,1,NA
"1178","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",8,4,1,1,NA
"1179","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",8,4,2,1,NA
"1180","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",8,4,3,1,NA
"1181","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",8,4,4,1,NA
"1182","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",8,4,5,1,NA
"1183","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",8,4,6,1,NA
"1184","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",8,4,7,1,NA
"1185","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",8,4,8,1,NA
"1186","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",8,4,9,1,NA
"1187","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,3,1,1,NA
"1188","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,3,2,1,NA
"1189","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,3,3,1,NA
"1190","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,3,4,1,NA
"1191","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,3,5,1,NA
"1192","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,4,1,1,NA
"1193","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,4,2,1,NA
"1194","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,4,3,1,NA
"1195","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,4,4,1,NA
"1196","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,4,5,1,NA
"1197","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,4,6,1,NA
"1198","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,4,7,1,NA
"1199","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,4,8,1,NA
"1200","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,4,9,1,NA
"1201","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,4,10,1,NA
"1202","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,5,1,1,NA
"1203","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,5,2,1,NA
"1204","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,5,3,1,NA
"1205","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,5,4,1,NA
"1206","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,5,5,1,NA
"1207","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,5,6,1,NA
"1208","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,5,7,1,NA
"1209","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,5,8,1,NA
"1210","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,5,9,1,NA
"1211","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,5,10,1,NA
"1212","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,5,11,1,NA
"1213","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,5,12,1,NA
"1214","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,8,1,1,NA
"1215","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,8,2,1,NA
"1216","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,8,3,1,NA
"1217","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,8,4,1,NA
"1218","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,8,5,1,NA
"1219","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,8,6,1,NA
"1220","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,8,7,1,NA
"1221","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,9,1,1,NA
"1222","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,9,2,1,NA
"1223","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,9,3,1,NA
"1224","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,9,4,1,NA
"1225","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,9,5,1,NA
"1226","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,9,6,1,NA
"1227","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,9,7,1,NA
"1228","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,9,8,1,NA
"1229","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",9,9,9,1,NA
"1230","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,3,1,1,NA
"1231","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,3,2,1,NA
"1232","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,3,3,1,NA
"1233","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,3,4,1,NA
"1234","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,3,5,1,NA
"1235","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,3,6,1,NA
"1236","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,3,7,1,NA
"1237","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,3,8,1,NA
"1238","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,3,9,1,NA
"1239","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,3,10,1,NA
"1240","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,3,11,1,NA
"1241","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,3,12,1,NA
"1242","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,3,13,1,NA
"1243","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,3,14,1,NA
"1244","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,3,15,1,NA
"1245","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,4,1,1,NA
"1246","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,4,2,1,NA
"1247","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,4,3,1,NA
"1248","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,4,4,1,NA
"1249","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,4,5,1,NA
"1250","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,4,6,1,NA
"1251","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,4,7,1,NA
"1252","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,4,8,1,NA
"1253","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,4,9,1,NA
"1254","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,5,1,1,NA
"1255","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,5,2,1,NA
"1256","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,5,3,1,NA
"1257","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,5,4,1,NA
"1258","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,9,1,1,NA
"1259","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,9,2,1,NA
"1260","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,9,3,1,NA
"1261","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,9,4,1,NA
"1262","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,9,5,1,NA
"1263","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,9,6,1,NA
"1264","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,9,7,1,NA
"1265","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,9,8,1,NA
"1266","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,10,1,1,NA
"1267","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,10,2,1,NA
"1268","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,10,3,1,NA
"1269","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,10,4,1,NA
"1270","23/04/2021","Pinar Villamanrique Sur",6,"Leontodon longirostris",10,10,5,1,NA
"1271","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",9,5,1,1,NA
"1272","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",9,5,2,1,NA
"1273","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",9,6,1,1,NA
"1274","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",9,6,2,1,NA
"1275","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",9,6,3,1,NA
"1276","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,1,1,1,NA
"1277","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,1,2,1,NA
"1278","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,1,3,1,NA
"1279","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,2,1,1,NA
"1280","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,2,2,1,NA
"1281","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,2,3,1,NA
"1282","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,2,4,1,NA
"1283","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,2,5,1,NA
"1284","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,2,6,1,NA
"1285","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,2,7,1,NA
"1286","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,2,8,1,NA
"1287","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,2,9,1,NA
"1288","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,2,10,1,NA
"1289","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,2,11,1,NA
"1290","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,2,12,1,NA
"1291","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,2,13,1,NA
"1292","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,2,14,1,NA
"1293","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,4,1,1,NA
"1294","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,4,2,1,NA
"1295","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,5,1,1,NA
"1296","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,5,2,1,NA
"1297","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,5,3,1,NA
"1298","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,6,1,1,NA
"1299","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,6,2,1,NA
"1300","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,6,3,1,NA
"1301","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,6,4,1,NA
"1302","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,6,5,1,NA
"1303","23/04/2021","Pinar Villamanrique Sur",6,"Tolpis barbata",10,6,6,1,NA
"1304","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",7,10,NA,5,NA
"1305","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",8,9,NA,11,NA
"1306","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",8,10,2,6,NA
"1307","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",8,10,1,6,NA
"1308","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",6,6,NA,6,NA
"1309","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",3,5,1,2,NA
"1310","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",3,5,2,2,NA
"1311","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",3,6,1,6,NA
"1312","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",3,6,2,1,NA
"1313","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",5,4,NA,23,NA
"1314","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",4,6,1,1,NA
"1315","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",4,6,2,1,NA
"1316","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",4,6,3,1,NA
"1317","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",4,6,4,6,NA
"1318","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",4,6,5,1,NA
"1319","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",9,2,NA,3,NA
"1320","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",8,8,1,9,NA
"1321","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",8,8,2,1,NA
"1322","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",8,8,3,10,NA
"1323","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",8,8,4,33,NA
"1324","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",9,7,NA,12,NA
"1325","23/04/2021","Pinar Villamanrique Sur",6,"Cistus crispus",10,8,NA,2,NA
"1326","06/05/2021","Pinar Villamanrique Sur",7,"Halimium halimifolium",3,1,1,38,NA
"1327","06/05/2021","Pinar Villamanrique Sur",7,"Halimium halimifolium",3,1,2,39,NA
"1328","06/05/2021","Pinar Villamanrique Sur",7,"Halimium halimifolium",1,9,NA,83,NA
"1329","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",10,8,NA,3,NA
"1330","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",7,10,NA,5,NA
"1331","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",8,10,1,14,NA
"1332","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",8,10,2,25,NA
"1333","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",8,9,NA,24,NA
"1334","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",5,4,NA,97,NA
"1335","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",6,6,NA,68,NA
"1336","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",8,8,1,10,NA
"1337","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",8,8,2,12,NA
"1338","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",8,8,3,18,NA
"1339","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",8,8,4,34,NA
"1340","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",9,7,NA,30,NA
"1341","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",3,5,1,3,NA
"1342","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",3,5,2,3,NA
"1343","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",3,6,1,6,NA
"1344","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",3,6,2,9,NA
"1345","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",4,6,1,1,NA
"1346","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",4,6,2,2,NA
"1347","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",4,6,3,3,NA
"1348","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",4,6,4,3,NA
"1349","06/05/2021","Pinar Villamanrique Sur",7,"Cistus crispus",4,6,5,3,NA
"1350","14/05/2021","Pinar Villamanrique Sur",8,"Cistus crispus",3,5,2,1,NA
"1351","14/05/2021","Pinar Villamanrique Sur",8,"Cistus crispus",4,6,3,1,NA
"1352","14/05/2021","Pinar Villamanrique Sur",8,"Cistus crispus",8,8,4,2,NA
"1353","14/05/2021","Pinar Villamanrique Sur",8,"Cistus crispus",8,8,2,1,NA
"1354","14/05/2021","Pinar Villamanrique Sur",8,"Cistus crispus",9,7,NA,2,NA
"1355","14/05/2021","Pinar Villamanrique Sur",8,"Cistus crispus",10,8,NA,3,NA
"1356","14/05/2021","Pinar Villamanrique Sur",8,"Cistus crispus",5,4,NA,34,NA
"1357","14/05/2021","Pinar Villamanrique Sur",8,"Cistus crispus",6,6,NA,27,NA
"1358","14/05/2021","Pinar Villamanrique Sur",8,"Halimium halimifolium",3,1,1,14,NA
"1359","14/05/2021","Pinar Villamanrique Sur",8,"Halimium halimifolium",3,1,2,25,NA
"1360","14/05/2021","Pinar Villamanrique Sur",8,"Halimium halimifolium",1,9,NA,29,NA
"1361","26/05/2021","Pinar Villamanrique Sur",9,"Cistus crispus",6,6,NA,2,NA
"1362","26/05/2021","Pinar Villamanrique Sur",9,"Cistus crispus",5,4,NA,2,NA
"1363","26/05/2021","Pinar Villamanrique Sur",9,"Cistus crispus",9,2,NA,2,NA
"1364","26/05/2021","Pinar Villamanrique Sur",9,"Halimium halimifolium",3,1,2,3,NA
"1365","26/05/2021","Pinar Villamanrique Sur",9,"Halimium halimifolium",1,9,NA,5,NA
"1366","18/03/2021","Pinar Aznalcazar",2,"Cistus salviifolius",1,7,NA,2,NA
"1367","18/03/2021","Pinar Aznalcazar",2,"Cistus salviifolius",3,6,NA,4,NA
"1368","18/03/2021","Pinar Aznalcazar",2,"Cistus salviifolius",3,9,NA,9,NA
"1369","18/03/2021","Pinar Aznalcazar",2,"Cistus salviifolius",3,8,NA,1,NA
"1370","18/03/2021","Pinar Aznalcazar",2,"Cistus salviifolius",6,3,NA,2,NA
"1371","18/03/2021","Pinar Aznalcazar",2,"Cistus salviifolius",8,3,NA,8,NA
"1372","18/03/2021","Pinar Aznalcazar",2,"Cistus salviifolius",4,4,NA,7,NA
"1373","18/03/2021","Pinar Aznalcazar",2,"Cistus salviifolius",4,9,NA,7,NA
"1374","18/03/2021","Pinar Aznalcazar",2,"Cistus salviifolius",4,10,NA,2,NA
"1375","18/03/2021","Pinar Aznalcazar",2,"Cistus salviifolius",1,7,NA,3,NA
"1376","18/03/2021","Pinar Aznalcazar",2,"Cistus salviifolius",6,4,NA,16,NA
"1377","18/03/2021","Pinar Aznalcazar",2,"Cistus salviifolius",9,1,NA,2,NA
"1378","18/03/2021","Pinar Aznalcazar",2,"Cistus salviifolius",6,7,NA,6,NA
"1379","18/03/2021","Pinar Aznalcazar",2,"Cistus salviifolius",6,10,NA,10,NA
"1380","18/03/2021","Pinar Aznalcazar",2,"Cistus salviifolius",7,2,NA,7,NA
