"Fecha","Bosque","X.Y","Planta","Flores","Observaciones","Periodo","x","y"
0021-04-14,1,"9.11","0",0,"",1,"9","11"
0021-04-14,1,"10.11","0",0,"",1,"10","11"
0021-04-14,1,"11.11","Helleborus viridis",2,"",1,"11","11"
0021-04-14,1,"12.11","Helleborus viridis",1,"",1,"12","11"
0021-04-14,1,"13.11","Hutchinsia alpina",2,"",1,"13","11"
0021-04-14,1,"14.11","Hutchinsia alpina",5,"",1,"14","11"
0021-04-14,1,"15.11","Potentilla sterilis",1,"",1,"15","11"
0021-04-14,1,"16.11","0",0,"",1,"16","11"
0021-04-14,1,"17.11","Viola riviniana",1,"",1,"17","11"
0021-04-14,1,"17.11","Bellis perennis",1,"",1,"17","11"
0021-04-14,1,"18.11","Helleborus viridis",4,"",1,"18","11"
0021-04-14,1,"18.11","Taraxacum sp.",2,"",1,"18","11"
0021-04-14,1,"18.11","Bellis perennis",1,"",1,"18","11"
0021-04-14,1,"19.11","Taraxacum sp.",1,"",1,"19","11"
0021-04-14,1,"19.11","Bellis perennis",1,"",1,"19","11"
0021-04-14,1,"19.11","Potentilla sterilis",2,"",1,"19","11"
0021-04-14,1,"20.11","0",0,"",1,"20","11"
0021-04-14,1,"21.11","0",0,"",1,"21","11"
0021-04-14,1,"22.11","Helleborus viridis",9,"",1,"22","11"
0021-04-14,1,"22.11","Potentilla sterilis",2,"",1,"22","11"
0021-04-14,1,"23.11","Taraxacum sp.",1,"",1,"23","11"
0021-04-14,1,"23.11","Hepatica nobilis",1,"",1,"23","11"
0021-04-14,1,"24.11","Bellis perennis",1,"",1,"24","11"
0021-04-14,1,"24.12","Helleborus viridis",1,"",1,"24","12"
0021-04-14,1,"24.12","Potentilla sterilis",2,"",1,"24","12"
0021-04-14,1,"23.12","Helleborus viridis",2,"",1,"23","12"
0021-04-14,1,"23.12","Bellis perennis",2,"",1,"23","12"
0021-04-14,1,"23.12","Taraxacum sp.",1,"",1,"23","12"
0021-04-14,1,"22.12","Taraxacum sp.",1,"",1,"22","12"
0021-04-14,1,"22.12","Helleborus viridis",3,"",1,"22","12"
0021-04-14,1,"22.12","Bellis perennis",1,"",1,"22","12"
0021-04-14,1,"21.12","Taraxacum sp.",2,"",1,"21","12"
0021-04-14,1,"20.12","Taraxacum sp.",1,"",1,"20","12"
0021-04-14,1,"20.12","Bellis perennis",1,"",1,"20","12"
0021-04-14,1,"20.12","Potentilla sterilis",1,"",1,"20","12"
0021-04-14,1,"19.12","Taraxacum sp.",1,"",1,"19","12"
0021-04-14,1,"18.12","Taraxacum sp.",2,"",1,"18","12"
0021-04-14,1,"18.12","Potentilla sterilis",3,"",1,"18","12"
0021-04-14,1,"17.12","Potentilla sterilis",9,"",1,"17","12"
0021-04-14,1,"17.12","Viola riviniana",1,"",1,"17","12"
0021-04-14,1,"17.12","Taraxacum sp.",3,"",1,"17","12"
0021-04-14,1,"16.12","Taraxacum sp.",1,"",1,"16","12"
0021-04-14,1,"16.12","Potentilla sterilis",1,"",1,"16","12"
0021-04-14,1,"16.12","Bellis perennis",2,"",1,"16","12"
0021-04-14,1,"15.12","Taraxacum sp.",4,"",1,"15","12"
0021-04-14,1,"14.12","Hepatica nobilis",1,"",1,"14","12"
0021-04-14,1,"14.12","Hutchinsia alpina",6,"",1,"14","12"
0021-04-14,1,"13.12","0",0,"",1,"13","12"
0021-04-14,1,"12.12","Hutchinsia alpina",8,"",1,"12","12"
0021-04-14,1,"11.12","Helleborus viridis",3,"",1,"11","12"
0021-04-14,1,"10.12","Taraxacum sp.",1,"",1,"10","12"
0021-04-14,1,"9.12","Bellis perennis",2,"",1,"9","12"
0021-04-14,1,"8.12","0",0,"",1,"8","12"
0021-04-14,1,"7.12","Bellis perennis",1,"",1,"7","12"
0021-04-14,1,"6.12","Taraxacum sp.",1,"",1,"6","12"
0021-04-14,1,"5.12","Hepatica nobilis",3,"",1,"5","12"
0021-04-14,1,"5.12","Viola riviniana",1,"",1,"5","12"
0021-04-14,1,"4.12","Hepatica nobilis",1,"",1,"4","12"
0021-04-14,1,"3.12","Viola riviniana",1,"",1,"3","12"
0021-04-14,1,"3.12","Taraxacum sp.",1,"",1,"3","12"
0021-04-14,1,"2.12","Viola riviniana",1,"",1,"2","12"
0021-04-14,1,"1.12","0",0,"",1,"1","12"
0021-04-14,1,"0.12","0",0,"",1,"0","12"
0021-04-14,1,"0.13","0",0,"",1,"0","13"
0021-04-14,1,"1.13","0",0,"",1,"1","13"
0021-04-14,1,"2.13","0",0,"",1,"2","13"
0021-04-14,1,"3.13","0",0,"",1,"3","13"
0021-04-14,1,"4.13","0",0,"",1,"4","13"
0021-04-14,1,"5.13","Hepatica nobilis",2,"",1,"5","13"
0021-04-14,1,"5.13","Taraxacum sp.",2,"",1,"5","13"
0021-04-14,1,"6.13","Hepatica nobilis",1,"",1,"6","13"
0021-04-14,1,"7.13","0",0,"",1,"7","13"
0021-04-14,1,"8.13","Taraxacum sp.",1,"",1,"8","13"
0021-04-14,1,"9.13","0",0,"",1,"9","13"
0021-04-14,1,"10.13","Taraxacum sp.",2,"",1,"10","13"
0021-04-14,1,"11.13","Viola riviniana",1,"",1,"11","13"
0021-04-14,1,"12.13","Hutchinsia alpina",3,"",1,"12","13"
0021-04-14,1,"13.13","Hepatica nobilis",1,"",1,"13","13"
0021-04-14,1,"14.13","Hepatica nobilis",1,"",1,"14","13"
0021-04-14,1,"14.13","Helleborus viridis",1,"",1,"14","13"
0021-04-14,1,"15.13","Taraxacum sp.",1,"",1,"15","13"
0021-04-14,1,"15.13","Bellis perennis",1,"",1,"15","13"
0021-04-14,1,"16.13","Taraxacum sp.",1,"",1,"16","13"
0021-04-14,1,"17.13","Taraxacum sp.",1,"",1,"17","13"
0021-04-14,1,"18.13","Taraxacum sp.",1,"",1,"18","13"
0021-04-14,1,"18.13","Helleborus viridis",1,"",1,"18","13"
0021-04-14,1,"19.13","Viola riviniana",1,"",1,"19","13"
0021-04-14,1,"20.13","Viola riviniana",1,"",1,"20","13"
0021-04-14,1,"20.13","Potentilla sterilis",2,"",1,"20","13"
0021-04-14,1,"20.13","Bellis perennis",2,"",1,"20","13"
0021-04-14,1,"21.13","0",0,"",1,"21","13"
0021-04-14,1,"22.13","Helleborus viridis",2,"",1,"22","13"
0021-04-14,1,"23.13","Bellis perennis",1,"",1,"23","13"
0021-04-14,1,"24.13","0",0,"",1,"24","13"
0021-04-14,1,"24.14","0",0,"",1,"24","14"
0021-04-14,1,"23.14","Helleborus viridis",1,"",1,"23","14"
0021-04-14,1,"23.14","Viola riviniana",1,"",1,"23","14"
0021-04-14,1,"22.14","Helleborus viridis",3,"",1,"22","14"
0021-04-14,1,"21.14","0",0,"",1,"21","14"
0021-04-14,1,"20.14","Helleborus viridis",8,"",1,"20","14"
0021-04-14,1,"20.14","Taraxacum sp.",1,"",1,"20","14"
0021-04-14,1,"19.14","Potentilla sterilis",2,"",1,"19","14"
0021-04-14,1,"19.14","Helleborus viridis",1,"",1,"19","14"
0021-04-14,1,"18.14","Helleborus viridis",1,"",1,"18","14"
0021-04-14,1,"18.14","Potentilla sterilis",3,"",1,"18","14"
0021-04-14,1,"17.14","0",0,"",1,"17","14"
0021-04-14,1,"16.14","Helleborus viridis",3,"",1,"16","14"
0021-04-14,1,"15.14","Bellis perennis",1,"",1,"15","14"
0021-04-14,1,"14.14","Bellis perennis",2,"",1,"14","14"
0021-04-14,1,"14.14","Taraxacum sp.",1,"",1,"14","14"
0021-04-14,1,"13.14","Bellis perennis",2,"",1,"13","14"
0021-04-14,1,"12.14","0",0,"",1,"12","14"
0021-04-14,1,"11.14","Viola riviniana",1,"",1,"11","14"
0021-04-14,1,"11.14","Bellis perennis",1,"",1,"11","14"
0021-04-14,1,"10.14","Viola riviniana",1,"",1,"10","14"
0021-04-14,1,"9.14","0",0,"",1,"9","14"
0021-04-14,1,"8.14","0",0,"",1,"8","14"
0021-04-14,1,"7.14","Hepatica nobilis",1,"",1,"7","14"
0021-04-14,1,"6.14","0",0,"",1,"6","14"
0021-04-14,1,"5.14","Hepatica nobilis",1,"",1,"5","14"
0021-04-14,1,"4.14","Taraxacum sp.",1,"",1,"4","14"
0021-04-14,1,"4.14","Bellis perennis",1,"",1,"4","14"
0021-04-14,1,"3.14","0",0,"",1,"3","14"
0021-04-14,1,"2.14","0",0,"",1,"2","14"
0021-04-14,1,"1.14","Taraxacum sp.",2,"",1,"1","14"
0021-04-14,1,"1.14","Primula veris",2,"",1,"1","14"
0021-04-14,1,"0.14","0",0,"",1,"0","14"
0021-04-14,1,"0.15","0",0,"",1,"0","15"
0021-04-14,1,"1.15","0",0,"",1,"1","15"
0021-04-14,1,"2.15","Bellis perennis",1,"",1,"2","15"
0021-04-14,1,"2.15","Potentilla sterilis",2,"",1,"2","15"
0021-04-14,1,"3.15","0",0,"",1,"3","15"
0021-04-14,1,"4.15","0",0,"",1,"4","15"
0021-04-14,1,"5.15","0",0,"",1,"5","15"
0021-04-14,1,"6.15","0",0,"",1,"6","15"
0021-04-14,1,"7.15","0",0,"",1,"7","15"
0021-04-14,1,"8.15","Taraxacum sp.",1,"",1,"8","15"
0021-04-14,1,"9.15","0",0,"",1,"9","15"
0021-04-14,1,"10.15","Potentilla sterilis",1,"",1,"10","15"
0021-04-14,1,"11.15","0",0,"",1,"11","15"
0021-04-14,1,"12.15","0",0,"",1,"12","15"
0021-04-14,1,"13.15","0",0,"",1,"13","15"
0021-04-14,1,"14.15","Taraxacum sp.",1,"",1,"14","15"
0021-04-14,1,"14.15","Helleborus viridis",1,"",1,"14","15"
0021-04-14,1,"15.15","Helleborus viridis",4,"",1,"15","15"
0021-04-14,1,"15.15","Potentilla sterilis",2,"",1,"15","15"
0021-04-14,1,"16.15","Hutchinsia alpina",9,"",1,"16","15"
0021-04-14,1,"16.15","Primula veris",1,"",1,"16","15"
0021-04-14,1,"16.15","Helleborus viridis",2,"",1,"16","15"
0021-04-14,1,"17.15","0",0,"",1,"17","15"
0021-04-14,1,"18.15","Potentilla sterilis",1,"",1,"18","15"
0021-04-14,1,"18.15","Helleborus viridis",1,"",1,"18","15"
0021-04-14,1,"19.15","Helleborus viridis",4,"",1,"19","15"
0021-04-14,1,"20.15","Helleborus viridis",2,"",1,"20","15"
0021-04-14,1,"20.15","Potentilla sterilis",2,"",1,"20","15"
0021-04-14,1,"21.15","Potentilla sterilis",2,"",1,"21","15"
0021-04-14,1,"22.15","Viola riviniana",2,"",1,"22","15"
0021-04-14,1,"23.15","0",0,"",1,"23","15"
0021-04-14,1,"24.15","0",0,"",1,"24","15"
0021-04-14,1,"24.16","0",0,"",1,"24","16"
0021-04-14,1,"23.16","Taraxacum sp.",2,"",1,"23","16"
0021-04-14,1,"23.16","Potentilla sterilis",2,"",1,"23","16"
0021-04-14,1,"22.16","Potentilla sterilis",2,"",1,"22","16"
0021-04-14,1,"21.16","0",0,"",1,"21","16"
0021-04-14,1,"20.16","0",0,"",1,"20","16"
0021-04-14,1,"19.16","Taraxacum sp.",1,"",1,"19","16"
0021-04-14,1,"19.16","Helleborus viridis",4,"",1,"19","16"
0021-04-14,1,"18.16","Helleborus viridis",1,"",1,"18","16"
0021-04-14,1,"17.16","Helleborus viridis",1,"",1,"17","16"
0021-04-14,1,"17.16","Potentilla sterilis",5,"",1,"17","16"
0021-04-14,1,"16.16","Primula veris",6,"",1,"16","16"
0021-04-14,1,"16.16","Potentilla sterilis",1,"",1,"16","16"
0021-04-14,1,"16.16","Taraxacum sp.",1,"",1,"16","16"
0021-04-14,1,"15.16","0",0,"",1,"15","16"
0021-04-14,1,"14.16","0",0,"",1,"14","16"
0021-04-14,1,"13.16","Taraxacum sp.",1,"",1,"13","16"
0021-04-14,1,"12.16","Taraxacum sp.",1,"",1,"12","16"
0021-04-14,1,"12.16","Hutchinsia alpina",10,"",1,"12","16"
0021-04-14,1,"11.16","Hutchinsia alpina",54,"",1,"11","16"
0021-04-14,1,"11.16","Taraxacum sp.",2,"",1,"11","16"
0021-04-14,1,"10.16","0",0,"",1,"10","16"
0021-04-14,1,"9.16","0",0,"",1,"9","16"
0021-04-14,1,"8.16","0",0,"",1,"8","16"
0021-04-14,1,"7.16","0",0,"",1,"7","16"
0021-04-14,1,"6.16","0",0,"",1,"6","16"
0021-04-14,1,"5.16","Taraxacum sp.",2,"",1,"5","16"
0021-04-14,1,"4.16","0",0,"",1,"4","16"
0021-04-14,1,"3.16","0",0,"",1,"3","16"
0021-04-14,1,"2.16","0",0,"",1,"2","16"
0021-04-14,1,"1.16","Potentilla sterilis",1,"",1,"1","16"
0021-04-14,1,"0.16","0",0,"",1,"0","16"
0021-04-14,1,"0.17","Helleborus viridis",1,"",1,"0","17"
0021-04-14,1,"1.17","Potentilla sterilis",1,"",1,"1","17"
0021-04-14,1,"2.17","Viola riviniana",1,"",1,"2","17"
0021-04-14,1,"3.17","0",0,"",1,"3","17"
0021-04-14,1,"4.17","0",0,"",1,"4","17"
0021-04-14,1,"5.17","Primula veris",19,"",1,"5","17"
0021-04-14,1,"6.17","0",0,"",1,"6","17"
0021-04-14,1,"7.17","0",0,"",1,"7","17"
0021-04-14,1,"8.17","0",0,"",1,"8","17"
0021-04-14,1,"9.17","0",0,"",1,"9","17"
0021-04-14,1,"10.17","0",0,"",1,"10","17"
0021-04-14,1,"11.17","Taraxacum sp.",1,"",1,"11","17"
0021-04-14,1,"11.17","Bellis perennis",2,"",1,"11","17"
0021-04-14,1,"11.17","Potentilla sterilis",1,"",1,"11","17"
0021-04-14,1,"12.17","Bellis perennis",1,"",1,"12","17"
0021-04-14,1,"13.17","0",0,"",1,"13","17"
0021-04-14,1,"14.17","Bellis perennis",1,"",1,"14","17"
0021-04-14,1,"15.17","0",0,"",1,"15","17"
0021-04-14,1,"16.17","0",0,"",1,"16","17"
0021-04-14,1,"17.17","Helleborus viridis",7,"",1,"17","17"
0021-04-14,1,"17.17","Potentilla sterilis",5,"",1,"17","17"
0021-04-14,1,"18.17","Helleborus viridis",3,"",1,"18","17"
0021-04-14,1,"19.17","Hutchinsia alpina",3,"",1,"19","17"
0021-04-14,1,"19.17","Bellis perennis",1,"",1,"19","17"
0021-04-14,1,"20.17","Bellis perennis",2,"",1,"20","17"
0021-04-14,1,"20.17","Hutchinsia alpina",1,"",1,"20","17"
0021-04-14,1,"20.17","Potentilla sterilis",5,"",1,"20","17"
0021-04-14,1,"20.17","Helleborus viridis",4,"",1,"20","17"
0021-04-14,1,"21.17","Helleborus viridis",1,"",1,"21","17"
0021-04-14,1,"21.17","Bellis perennis",1,"",1,"21","17"
0021-04-14,1,"21.17","Potentilla sterilis",2,"",1,"21","17"
0021-04-14,1,"22.17","0",0,"",1,"22","17"
0021-04-14,1,"23.17","Potentilla sterilis",4,"",1,"23","17"
0021-04-14,1,"24.17","0",0,"",1,"24","17"
0021-04-14,1,"24.18","Potentilla sterilis",1,"",1,"24","18"
0021-04-14,1,"23.18","Taraxacum sp.",1,"",1,"23","18"
0021-04-14,1,"22.18","Helleborus viridis",2,"",1,"22","18"
0021-04-14,1,"21.18","Potentilla sterilis",2,"",1,"21","18"
0021-04-14,1,"21.18","Bellis perennis",4,"",1,"21","18"
0021-04-14,1,"20.18","Potentilla sterilis",2,"",1,"20","18"
0021-04-14,1,"20.18","Helleborus viridis",2,"",1,"20","18"
0021-04-14,1,"19.18","Bellis perennis",1,"",1,"19","18"
0021-04-14,1,"18.18","Taraxacum sp.",2,"",1,"18","18"
0021-04-14,1,"18.18","Bellis perennis",2,"",1,"18","18"
0021-04-14,1,"18.18","Potentilla sterilis",3,"",1,"18","18"
0021-04-14,1,"17.18","Potentilla sterilis",2,"",1,"17","18"
0021-04-14,1,"16.18","0",0,"",1,"16","18"
0021-04-14,1,"15.18","Bellis perennis",1,"",1,"15","18"
0021-04-14,1,"14.18","0",0,"",1,"14","18"
0021-04-14,1,"13.18","Bellis perennis",1,"",1,"13","18"
0021-04-14,1,"12.18","Bellis perennis",1,"",1,"12","18"
0021-04-14,1,"11.18","Bellis perennis",1,"",1,"11","18"
0021-04-14,1,"10.18","0",0,"",1,"10","18"
0021-04-14,1,"9.18","0",0,"",1,"9","18"
0021-04-14,1,"8.18","0",0,"",1,"8","18"
0021-04-14,1,"7.18","0",0,"",1,"7","18"
0021-04-14,1,"6.18","Taraxacum sp.",1,"",1,"6","18"
0021-04-14,1,"5.18","0",0,"",1,"5","18"
0021-04-14,1,"4.18","0",0,"",1,"4","18"
0021-04-14,1,"3.18","0",0,"",1,"3","18"
0021-04-14,1,"2.18","0",0,"",1,"2","18"
0021-04-14,1,"1.18","Helleborus viridis",6,"",1,"1","18"
0021-04-14,1,"1.18","Hepatica nobilis",1,"",1,"1","18"
0021-04-14,1,"0.18","Helleborus viridis",1,"",1,"0","18"
0021-04-14,1,"0.19","Viola riviniana",1,"",1,"0","19"
0021-04-14,1,"0.19","Hepatica nobilis",1,"",1,"0","19"
0021-04-14,1,"1.19","Hepatica nobilis",1,"",1,"1","19"
0021-04-14,1,"2.19","Taraxacum sp.",1,"",1,"2","19"
0021-04-14,1,"3.19","Primula veris",1,"",1,"3","19"
0021-04-14,1,"4.19","0",0,"",1,"4","19"
0021-04-14,1,"5.19","0",0,"",1,"5","19"
0021-04-14,1,"6.19","0",0,"",1,"6","19"
0021-04-14,1,"7.19","Ranunculus ficaria",1,"",1,"7","19"
0021-04-14,1,"8.19","Helleborus viridis",8,"",1,"8","19"
0021-04-14,1,"9.19","0",0,"",1,"9","19"
0021-04-14,1,"10.19","0",0,"",1,"10","19"
0021-04-14,1,"11.19","Taraxacum sp.",1,"",1,"11","19"
0021-04-14,1,"11.19","Hutchinsia alpina",2,"",1,"11","19"
0021-04-14,1,"12.19","0",0,"",1,"12","19"
0021-04-14,1,"13.19","0",0,"",1,"13","19"
0021-04-14,1,"14.19","Taraxacum sp.",1,"",1,"14","19"
0021-04-14,1,"15.19","0",0,"",1,"15","19"
0021-04-14,1,"16.19","Bellis perennis",2,"",1,"16","19"
0021-04-14,1,"17.19","Helleborus viridis",1,"",1,"17","19"
0021-04-14,1,"18.19","Helleborus viridis",4,"",1,"18","19"
0021-04-14,1,"18.19","Potentilla sterilis",4,"",1,"18","19"
0021-04-14,1,"19.19","Bellis perennis",4,"",1,"19","19"
0021-04-14,1,"20.19","Bellis perennis",5,"",1,"20","19"
0021-04-14,1,"20.19","Viola riviniana",1,"",1,"20","19"
0021-04-14,1,"20.19","Potentilla sterilis",2,"",1,"20","19"
0021-04-14,1,"21.19","Bellis perennis",4,"",1,"21","19"
0021-04-14,1,"22.19","Potentilla sterilis",2,"",1,"22","19"
0021-04-14,1,"22.19","Helleborus viridis",2,"",1,"22","19"
0021-04-14,1,"23.19","Viola riviniana",3,"",1,"23","19"
0021-04-14,1,"23.19","Helleborus viridis",3,"",1,"23","19"
0021-04-14,1,"23.19","Potentilla sterilis",4,"",1,"23","19"
0021-04-14,1,"23.19","Bellis perennis",2,"",1,"23","19"
0021-04-14,1,"24.19","Potentilla sterilis",2,"",1,"24","19"
0021-04-14,1,"24.19","Bellis perennis",2,"",1,"24","19"
0021-04-14,1,"24.2","Viola riviniana",4,"",1,"24","2"
0021-04-14,1,"24.2","Helleborus viridis",1,"",1,"24","2"
0021-04-14,1,"24.2","Potentilla sterilis",1,"",1,"24","2"
0021-04-14,1,"23.2","Helleborus viridis",5,"",1,"23","2"
0021-04-14,1,"22.2","Bellis perennis",4,"",1,"22","2"
0021-04-14,1,"22.2","Potentilla sterilis",1,"",1,"22","2"
0021-04-14,1,"21.2","Bellis perennis",3,"",1,"21","2"
0021-04-14,1,"21.2","Helleborus viridis",7,"",1,"21","2"
0021-04-14,1,"20.2","Bellis perennis",4,"",1,"20","2"
0021-04-14,1,"19.2","Bellis perennis",1,"",1,"19","2"
0021-04-14,1,"18.2","Taraxacum sp.",1,"",1,"18","2"
0021-04-14,1,"17.2","0",0,"",1,"17","2"
0021-04-14,1,"16.2","Bellis perennis",1,"",1,"16","2"
0021-04-14,1,"15.2","0",0,"",1,"15","2"
0021-04-14,1,"14.2","Helleborus viridis",1,"",1,"14","2"
0021-04-14,1,"14.2","Potentilla sterilis",4,"",1,"14","2"
0021-04-14,1,"13.2","Helleborus viridis",9,"",1,"13","2"
0021-04-14,1,"12.2","0",0,"",1,"12","2"
0021-04-14,1,"11.2","0",0,"",1,"11","2"
0021-04-14,1,"10.2","0",0,"",1,"10","2"
0021-04-14,1,"9.2","Viola riviniana",1,"",1,"9","2"
0021-04-14,1,"8.2","0",0,"",1,"8","2"
0021-04-14,1,"7.2","Bellis perennis",1,"",1,"7","2"
0021-04-14,1,"6.2","0",0,"",1,"6","2"
0021-04-14,1,"5.2","0",0,"",1,"5","2"
0021-04-14,1,"4.2","0",0,"",1,"4","2"
0021-04-14,1,"3.2","0",0,"",1,"3","2"
0021-04-14,1,"2.2","Taraxacum sp.",1,"",1,"2","2"
0021-04-14,1,"1.2","Viola riviniana",3,"",1,"1","2"
0021-04-14,1,"0.2","0",0,"",1,"0","2"
0021-04-14,1,"0.21","0",0,"",1,"0","21"
0021-04-14,1,"1.21","0",0,"",1,"1","21"
0021-04-14,1,"2.21","0",0,"",1,"2","21"
0021-04-14,1,"3.21","0",0,"",1,"3","21"
0021-04-14,1,"4.21","0",0,"",1,"4","21"
0021-04-14,1,"5.21","Hepatica nobilis",1,"",1,"5","21"
0021-04-14,1,"6.21","0",0,"",1,"6","21"
0021-04-14,1,"7.21","0",0,"",1,"7","21"
0021-04-14,1,"8.21","Taraxacum sp.",1,"",1,"8","21"
0021-04-14,1,"9.21","0",0,"",1,"9","21"
0021-04-14,1,"10.21","Potentilla sterilis",1,"",1,"10","21"
0021-04-14,1,"11.21","0",0,"",1,"11","21"
0021-04-14,1,"12.21","Viola riviniana",1,"",1,"12","21"
0021-04-14,1,"13.21","0",0,"",1,"13","21"
0021-04-14,1,"14.21","0",0,"",1,"14","21"
0021-04-14,1,"15.21","0",0,"",1,"15","21"
0021-04-14,1,"16.21","0",0,"",1,"16","21"
0021-04-14,1,"17.21","Bellis perennis",1,"",1,"17","21"
0021-04-14,1,"18.21","0",0,"",1,"18","21"
0021-04-14,1,"19.21","Bellis perennis",2,"",1,"19","21"
0021-04-14,1,"19.21","Potentilla sterilis",1,"",1,"19","21"
0021-04-14,1,"20.21","0",0,"",1,"20","21"
0021-04-14,1,"21.21","Bellis perennis",4,"",1,"21","21"
0021-04-14,1,"22.21","Potentilla sterilis",3,"",1,"22","21"
0021-04-14,1,"22.21","Viola riviniana",1,"",1,"22","21"
0021-04-14,1,"23.21","Bellis perennis",1,"",1,"23","21"
0021-04-14,1,"24.21","Bellis perennis",2,"",1,"24","21"
0021-04-14,1,"24.21","Taraxacum sp.",2,"",1,"24","21"
0021-04-14,1,"24.22","Helleborus viridis",7,"",1,"24","22"
0021-04-14,1,"24.22","Viola riviniana",2,"",1,"24","22"
0021-04-14,1,"23.22","Taraxacum sp.",2,"",1,"23","22"
0021-04-14,1,"23.22","Bellis perennis",1,"",1,"23","22"
0021-04-14,1,"23.22","Helleborus viridis",1,"",1,"23","22"
0021-04-14,1,"23.22","Potentilla sterilis",4,"",1,"23","22"
0021-04-14,1,"22.22","Potentilla sterilis",3,"",1,"22","22"
0021-04-14,1,"22.22","Bellis perennis",3,"",1,"22","22"
0021-04-14,1,"22.22","Helleborus viridis",1,"",1,"22","22"
0021-04-14,1,"21.22","Bellis perennis",3,"",1,"21","22"
0021-04-14,1,"20.22","Potentilla sterilis",1,"",1,"20","22"
0021-04-14,1,"19.22","Helleborus viridis",3,"",1,"19","22"
0021-04-14,1,"18.22","0",0,"",1,"18","22"
0021-04-14,1,"17.22","0",0,"",1,"17","22"
0021-04-14,1,"16.22","0",0,"",1,"16","22"
0021-04-14,1,"15.22","0",0,"",1,"15","22"
0021-04-14,1,"14.22","0",0,"",1,"14","22"
0021-04-14,1,"13.22","0",0,"",1,"13","22"
0021-04-14,1,"12.22","0",0,"",1,"12","22"
0021-04-14,1,"11.22","Viola riviniana",1,"",1,"11","22"
0021-04-14,1,"10.22","0",0,"",1,"10","22"
0021-04-14,1,"9.22","0",0,"",1,"9","22"
0021-04-14,1,"8.22","Taraxacum sp.",1,"",1,"8","22"
0021-04-14,1,"7.22","0",0,"",1,"7","22"
0021-04-14,1,"6.22","0",0,"",1,"6","22"
0021-04-14,1,"5.22","Taraxacum sp.",1,"",1,"5","22"
0021-04-14,1,"5.22","Viola riviniana",1,"",1,"5","22"
0021-04-14,1,"4.22","0",0,"",1,"4","22"
0021-04-14,1,"3.22","0",0,"",1,"3","22"
0021-04-14,1,"2.22","0",0,"",1,"2","22"
0021-04-14,1,"1.22","0",0,"",1,"1","22"
0021-04-14,1,"0.22","0",0,"",1,"0","22"
0021-04-14,1,"0.23","0",0,"",1,"0","23"
0021-04-14,1,"1.23","0",0,"",1,"1","23"
0021-04-14,1,"2.23","0",0,"",1,"2","23"
0021-04-14,1,"3.23","Bellis perennis",1,"",1,"3","23"
0021-04-14,1,"4.23","0",0,"",1,"4","23"
0021-04-14,1,"5.23","0",0,"",1,"5","23"
0021-04-14,1,"6.23","Hepatica nobilis",2,"",1,"6","23"
0021-04-14,1,"7.23","Helleborus viridis",11,"",1,"7","23"
0021-04-14,1,"8.23","Taraxacum sp.",2,"",1,"8","23"
0021-04-14,1,"9.23","Helleborus viridis",3,"",1,"9","23"
0021-04-14,1,"10.23","0",0,"",1,"10","23"
0021-04-14,1,"11.23","Viola riviniana",1,"",1,"11","23"
0021-04-14,1,"12.23","0",0,"",1,"12","23"
0021-04-14,1,"13.23","0",0,"",1,"13","23"
0021-04-14,1,"14.23","Hepatica nobilis",1,"",1,"14","23"
0021-04-14,1,"15.23","0",0,"",1,"15","23"
0021-04-14,1,"16.23","0",0,"",1,"16","23"
0021-04-14,1,"17.23","0",0,"",1,"17","23"
0021-04-14,1,"18.23","Helleborus viridis",7,"",1,"18","23"
0021-04-14,1,"19.23","0",0,"",1,"19","23"
0021-04-14,1,"20.23","Potentilla sterilis",2,"",1,"20","23"
0021-04-14,1,"21.23","Bellis perennis",7,"",1,"21","23"
0021-04-14,1,"22.23","Bellis perennis",7,"",1,"22","23"
0021-04-14,1,"22.23","Taraxacum sp.",1,"",1,"22","23"
0021-04-14,1,"23.23","Bellis perennis",1,"",1,"23","23"
0021-04-14,1,"23.23","Helleborus viridis",3,"",1,"23","23"
0021-04-14,1,"24.23","Taraxacum sp.",2,"",1,"24","23"
0021-04-14,1,"24.23","Viola riviniana",2,"",1,"24","23"
0021-04-14,1,"24.24","0",0,"",1,"24","24"
0021-04-14,1,"23.24","Helleborus viridis",4,"",1,"23","24"
0021-04-14,1,"22.24","0",0,"",1,"22","24"
0021-04-14,1,"21.24","0",0,"",1,"21","24"
0021-04-14,1,"20.24","Hepatica nobilis",1,"",1,"20","24"
0021-04-14,1,"19.24","Bellis perennis",2,"",1,"19","24"
0021-04-14,1,"18.24","Bellis perennis",1,"",1,"18","24"
0021-04-14,1,"17.24","Viola riviniana",2,"",1,"17","24"
0021-04-14,1,"16.24","0",0,"",1,"16","24"
0021-04-14,1,"15.24","0",0,"",1,"15","24"
0021-04-14,1,"14.24","0",0,"",1,"14","24"
0021-04-14,1,"13.24","0",0,"",1,"13","24"
0021-04-14,1,"12.24","Viola riviniana",1,"",1,"12","24"
0021-04-14,1,"11.24","Taraxacum sp.",1,"",1,"11","24"
0021-04-14,1,"11.24","Bellis perennis",1,"",1,"11","24"
0021-04-14,1,"10.24","Taraxacum sp.",1,"",1,"10","24"
0021-04-14,1,"9.24","0",0,"",1,"9","24"
0021-04-14,1,"8.24","0",0,"",1,"8","24"
0021-04-14,1,"7.24","0",0,"",1,"7","24"
