"","Fecha","Hora","Periodo_hora","Bosque","Codigo_vuelo_dia","Codigo_vuelos","Orden","Polinizador","Codigo_captura","Sexo","Planta","xy","Fecha2","Periodo_fecha","X","Y"
"1117",2020-05-07,"11:59:00",1,2,22,222,1,"Apis mellifera","","","Taraxacum sp.",6.12,2021-05-07,"2","6","12"
"1118",2020-05-07,"11:59:00",1,2,22,222,2,"Apis mellifera","","","Taraxacum sp.",6.12,2021-05-07,"2","6","12"
"1119",2020-05-07,"11:59:00",1,2,22,222,3,"Apis mellifera","","","Taraxacum sp.",6.12,2021-05-07,"2","6","12"
"1120",2020-05-07,"12:03:00",1,2,23,223,1,"Apis mellifera","","","Taraxacum sp.",16.06,2021-05-07,"2","16","06"
"1121",2020-05-07,"12:03:00",1,2,23,223,2,"Apis mellifera","","","Taraxacum sp.",16.06,2021-05-07,"2","16","06"
"1122",2020-05-07,"12:03:00",1,2,23,223,3,"Apis mellifera","","","Taraxacum sp.",16.06,2021-05-07,"2","16","06"
"1123",2020-05-07,"12:03:00",1,2,23,223,4,"Apis mellifera","","","Taraxacum sp.",14.04,2021-05-07,"2","14","04"
"1124",2020-05-07,"12:03:00",1,2,23,223,5,"Apis mellifera","","","Taraxacum sp.",13.04,2021-05-07,"2","13","04"
"1125",2020-05-07,"12:03:00",1,2,23,223,6,"Apis mellifera","","","Taraxacum sp.",13.03,2021-05-07,"2","13","03"
"1126",2020-05-07,"12:03:00",1,2,23,223,7,"Apis mellifera","","","Taraxacum sp.",12.04,2021-05-07,"2","12","04"
"1127",2020-05-07,"12:53:00",2,2,24,224,1,"Apis mellifera","","","Taraxacum sp.",17.2,2021-05-07,"2","17","2"
"1128",2020-05-07,"12:53:00",2,2,24,224,2,"Apis mellifera","","","Taraxacum sp.",17.2,2021-05-07,"2","17","2"
"1129",2020-05-07,"12:53:00",2,2,24,224,3,"Apis mellifera","","","Taraxacum sp.",17.2,2021-05-07,"2","17","2"
"1130",2020-05-07,"12:53:00",2,2,24,224,4,"Apis mellifera","","","Taraxacum sp.",17.2,2021-05-07,"2","17","2"
"1131",2020-05-07,"12:53:00",2,2,24,224,5,"Apis mellifera","","","Taraxacum sp.",17.2,2021-05-07,"2","17","2"
"1132",2020-05-07,"12:53:00",2,2,24,224,6,"Apis mellifera","","","Taraxacum sp.",17.2,2021-05-07,"2","17","2"
"1133",2020-05-07,"12:53:00",2,2,24,224,7,"Apis mellifera","","","Taraxacum sp.",15.19,2021-05-07,"2","15","19"
"1134",2020-05-07,"12:53:00",2,2,24,224,8,"Apis mellifera","","","Taraxacum sp.",15.19,2021-05-07,"2","15","19"
"1135",2020-05-07,"12:53:00",2,2,24,224,9,"Apis mellifera","","","Taraxacum sp.",15.19,2021-05-07,"2","15","19"
"1136",2020-05-07,"12:53:00",2,2,24,224,10,"Apis mellifera","","","Taraxacum sp.",15.18,2021-05-07,"2","15","18"
"1137",2020-05-07,"13:00:00",2,2,25,225,1,"Orthoptera","","","Hutchinsia alpina",12.23,2021-05-07,"2","12","23"
"1138",2020-05-07,"13:00:00",2,2,25,225,2,"Orthoptera","","","Hutchinsia alpina",12.23,2021-05-07,"2","12","23"
"1139",2020-05-07,"13:00:00",2,2,25,225,3,"Orthoptera","","","Hutchinsia alpina",12.23,2021-05-07,"2","12","23"
"1140",2020-05-07,"13:03:00",2,2,26,226,1,"Apis mellifera","","","Taraxacum sp.",9.1,2021-05-07,"2","9","1"
"1141",2020-05-07,"13:03:00",2,2,26,226,2,"Apis mellifera","","","Taraxacum sp.",8.1,2021-05-07,"2","8","1"
"1142",2020-05-07,"13:03:00",2,2,26,226,3,"Apis mellifera","","","Taraxacum sp.",7.09,2021-05-07,"2","7","09"
"1143",2020-05-07,"13:12:00",2,2,27,227,1,"Apis mellifera","","","Taraxacum sp.",21.08,2021-05-07,"2","21","08"
"1144",2020-05-07,"13:12:00",2,2,27,227,2,"Apis mellifera","","","Taraxacum sp.",20.06,2021-05-07,"2","20","06"
"1145",2020-05-07,"13:12:00",2,2,27,227,3,"Apis mellifera","","","Taraxacum sp.",20.06,2021-05-07,"2","20","06"
"1146",2020-05-07,"13:12:00",2,2,27,227,4,"Apis mellifera","","","Taraxacum sp.",20.06,2021-05-07,"2","20","06"
"1147",2020-05-07,"13:12:00",2,2,27,227,5,"Apis mellifera","","","Taraxacum sp.",20.07,2021-05-07,"2","20","07"
"1148",2020-05-07,"13:12:00",2,2,27,227,6,"Apis mellifera","","","Taraxacum sp.",20.07,2021-05-07,"2","20","07"
"1149",2020-05-07,"13:12:00",2,2,27,227,7,"Apis mellifera","","","Taraxacum sp.",21.07,2021-05-07,"2","21","07"
"1150",2020-05-07,"13:12:00",2,2,27,227,8,"Apis mellifera","","","Taraxacum sp.",21.08,2021-05-07,"2","21","08"
"1151",2020-05-07,"13:12:00",2,2,27,227,9,"Apis mellifera","","","Taraxacum sp.",22.08,2021-05-07,"2","22","08"
"1152",2020-05-07,"13:12:00",2,2,27,227,10,"Apis mellifera","","","Taraxacum sp.",22.08,2021-05-07,"2","22","08"
"1153",2020-05-07,"13:16:00",2,2,28,228,1,"Apis mellifera","","","Taraxacum sp.",24.11,2021-05-07,"2","24","11"
"1154",2020-05-07,"13:16:00",2,2,28,228,2,"Apis mellifera","","","Taraxacum sp.",24.1,2021-05-07,"2","24","1"
"1155",2020-05-07,"13:21:00",2,2,29,229,1,"Apis mellifera","","","Taraxacum sp.",19.05,2021-05-07,"2","19","05"
"1156",2020-05-07,"13:21:00",2,2,29,229,2,"Apis mellifera","","","Taraxacum sp.",19.04,2021-05-07,"2","19","04"
"1157",2020-05-07,"13:21:00",2,2,29,229,3,"Apis mellifera","","","Taraxacum sp.",19.04,2021-05-07,"2","19","04"
"1158",2020-05-07,"13:21:00",2,2,29,229,4,"Apis mellifera","","","Taraxacum sp.",19.04,2021-05-07,"2","19","04"
"1159",2020-05-07,"13:27:00",2,2,30,230,1,"Bombus pratorum","","","Taraxacum sp.",21.1,2021-05-07,"2","21","1"
"1160",2020-05-07,"13:27:00",2,2,30,230,2,"Bombus pratorum","","","Taraxacum sp.",11.12,2021-05-07,"2","11","12"
"1161",2020-05-07,"13:27:00",2,2,30,230,3,"Bombus pratorum","","","Taraxacum sp.",10.12,2021-05-07,"2","10","12"
"1162",2020-05-07,"13:27:00",2,2,30,230,4,"Bombus pratorum","","","Taraxacum sp.",10.12,2021-05-07,"2","10","12"
"1163",2020-05-07,"13:34:00",2,2,31,231,1,"Apis mellifera","","","Taraxacum sp.",6.07,2021-05-07,"2","6","07"
"1164",2020-05-07,"13:34:00",2,2,31,231,2,"Apis mellifera","","","Taraxacum sp.",6.07,2021-05-07,"2","6","07"
"1165",2020-05-07,"13:34:00",2,2,31,231,3,"Apis mellifera","","","Taraxacum sp.",6.07,2021-05-07,"2","6","07"
"1166",2020-05-07,"13:34:00",2,2,31,231,4,"Apis mellifera","","","Taraxacum sp.",7.07,2021-05-07,"2","7","07"
"1167",2020-05-07,"13:34:00",2,2,31,231,5,"Apis mellifera","","","Taraxacum sp.",6.07,2021-05-07,"2","6","07"
"1168",2020-05-07,"13:34:00",2,2,31,231,6,"Apis mellifera","","","Taraxacum sp.",7.08,2021-05-07,"2","7","08"
"1169",2020-05-07,"13:34:00",2,2,31,231,7,"Apis mellifera","","","Taraxacum sp.",7.08,2021-05-07,"2","7","08"
"1170",2020-05-07,"13:34:00",2,2,31,231,8,"Apis mellifera","","","Taraxacum sp.",8.08,2021-05-07,"2","8","08"
"1171",2020-05-07,"13:34:00",2,2,31,231,9,"Apis mellifera","","","Taraxacum sp.",9.09,2021-05-07,"2","9","09"
"1172",2020-05-07,"13:34:00",2,2,31,231,10,"Apis mellifera","","","Taraxacum sp.",9.09,2021-05-07,"2","9","09"
"1173",2020-05-07,"13:34:00",2,2,31,231,11,"Apis mellifera","","","Taraxacum sp.",10.09,2021-05-07,"2","10","09"
"1174",2020-05-07,"13:34:00",2,2,31,231,12,"Apis mellifera","","","Taraxacum sp.",10.09,2021-05-07,"2","10","09"
"1175",2020-05-07,"13:37:00",2,2,32,232,1,"Apis mellifera","","","Taraxacum sp.",11.09,2021-05-07,"2","11","09"
"1176",2020-05-07,"13:37:00",2,2,32,232,2,"Apis mellifera","","","Taraxacum sp.",11.09,2021-05-07,"2","11","09"
"1177",2020-05-07,"13:37:00",2,2,32,232,3,"Apis mellifera","","","Taraxacum sp.",9.09,2021-05-07,"2","9","09"
"1178",2020-05-07,"13:37:00",2,2,32,232,4,"Apis mellifera","","","Taraxacum sp.",9.09,2021-05-07,"2","9","09"
"1179",2020-05-07,"13:37:00",2,2,32,232,5,"Apis mellifera","","","Taraxacum sp.",9.09,2021-05-07,"2","9","09"
"1180",2020-05-07,"13:37:00",2,2,32,232,6,"Apis mellifera","","","Taraxacum sp.",9.09,2021-05-07,"2","9","09"
"1181",2020-05-07,"13:37:00",2,2,32,232,7,"Apis mellifera","","","Taraxacum sp.",9.09,2021-05-07,"2","9","09"
"1182",2020-05-07,"13:37:00",2,2,32,232,8,"Apis mellifera","","","Taraxacum sp.",8.09,2021-05-07,"2","8","09"
"1183",2020-05-07,"13:45:00",2,2,33,233,1,"Apis mellifera","","","Taraxacum sp.",6.07,2021-05-07,"2","6","07"
"1184",2020-05-07,"13:45:00",2,2,33,233,2,"Apis mellifera","","","Taraxacum sp.",6.07,2021-05-07,"2","6","07"
"1185",2020-05-07,"13:45:00",2,2,33,233,3,"Apis mellifera","","","Taraxacum sp.",7.06,2021-05-07,"2","7","06"
"1186",2020-05-07,"13:45:00",2,2,33,233,4,"Apis mellifera","","","Taraxacum sp.",7.07,2021-05-07,"2","7","07"
"1187",2020-05-07,"13:45:00",2,2,33,233,5,"Apis mellifera","","","Taraxacum sp.",8.06,2021-05-07,"2","8","06"
"1188",2020-05-07,"13:45:00",2,2,33,233,6,"Apis mellifera","","","Taraxacum sp.",8.06,2021-05-07,"2","8","06"
"1189",2020-05-07,"13:46:00",2,2,34,234,1,"Apis mellifera","","","Taraxacum sp.",8.08,2021-05-07,"2","8","08"
"1190",2020-05-07,"13:46:00",2,2,34,234,2,"Apis mellifera","","","Taraxacum sp.",8.08,2021-05-07,"2","8","08"
"1191",2020-05-07,"13:46:00",2,2,34,234,3,"Apis mellifera","","","Taraxacum sp.",7.07,2021-05-07,"2","7","07"
"1192",2020-05-07,"13:46:00",2,2,34,234,4,"Apis mellifera","","","Taraxacum sp.",7.08,2021-05-07,"2","7","08"
"1193",2020-05-07,"13:46:00",2,2,34,234,5,"Apis mellifera","","","Taraxacum sp.",7.08,2021-05-07,"2","7","08"
"1194",2020-05-07,"13:46:00",2,2,34,234,6,"Apis mellifera","","","Taraxacum sp.",7.08,2021-05-07,"2","7","08"
"1195",2020-05-07,"13:46:00",2,2,34,234,7,"Apis mellifera","","","Taraxacum sp.",8.09,2021-05-07,"2","8","09"
"1196",2020-05-07,"13:46:00",2,2,34,234,8,"Apis mellifera","","","Taraxacum sp.",8.09,2021-05-07,"2","8","09"
"1197",2020-05-07,"13:46:00",2,2,34,234,9,"Apis mellifera","","","Taraxacum sp.",8.09,2021-05-07,"2","8","09"
"1198",2020-05-07,"13:46:00",2,2,34,234,10,"Apis mellifera","","","Taraxacum sp.",7.08,2021-05-07,"2","7","08"
"1199",2020-05-07,"13:46:00",2,2,34,234,11,"Apis mellifera","","","Taraxacum sp.",7.09,2021-05-07,"2","7","09"
"1200",2020-05-07,"14:58:00",2,2,35,235,1,"?=C19","?=C19","","Bellis perennis",6.04,2021-05-07,"2","6","04"
"1201",2020-05-07,"14:58:00",2,2,35,235,2,"?=C19","?=C19","","Bellis perennis",6.04,2021-05-07,"2","6","04"
"1202",2020-05-07,"14:58:00",2,2,35,235,3,"?=C19","?=C19","","Bellis perennis",6.04,2021-05-07,"2","6","04"
"1203",2020-05-07,"14:58:00",2,2,35,235,4,"?=C19","?=C19","","Bellis perennis",6.04,2021-05-07,"2","6","04"
"1204",2020-05-07,"14:59:00",2,2,36,236,1,"?=C19","?=C19","","Bellis perennis",8.08,2021-05-07,"2","8","08"
"1205",2020-05-07,"14:59:00",2,2,36,236,2,"?=C19","?=C19","","Bellis perennis",8.08,2021-05-07,"2","8","08"
"1206",2020-05-07,"14:59:00",2,2,36,236,3,"?=C19","?=C19","","Bellis perennis",9.08,2021-05-07,"2","9","08"
"1207",2020-05-07,"14:59:00",2,2,36,236,4,"?=C19","?=C19","","Bellis perennis",9.08,2021-05-07,"2","9","08"
"1208",2020-05-07,"15:01:00",2,2,37,237,1,"Apis mellifera","","","Taraxacum sp.",8.04,2021-05-07,"2","8","04"
"1209",2020-05-07,"15:01:00",2,2,37,237,2,"Apis mellifera","","","Taraxacum sp.",8.04,2021-05-07,"2","8","04"
"1210",2020-05-07,"15:01:00",2,2,37,237,3,"Apis mellifera","","","Taraxacum sp.",8.04,2021-05-07,"2","8","04"
"1211",2020-05-07,"15:01:00",2,2,37,237,4,"Apis mellifera","","","Taraxacum sp.",8.05,2021-05-07,"2","8","05"
"1212",2020-05-07,"15:01:00",2,2,37,237,5,"Apis mellifera","","","Taraxacum sp.",7.06,2021-05-07,"2","7","06"
"1213",2020-05-07,"15:02:00",2,2,38,238,1,"Apis mellifera","","","Taraxacum sp.",8.09,2021-05-07,"2","8","09"
"1214",2020-05-07,"15:02:00",2,2,38,238,2,"Apis mellifera","","","Taraxacum sp.",9.09,2021-05-07,"2","9","09"
"1215",2020-05-07,"15:02:00",2,2,38,238,3,"Apis mellifera","","","Taraxacum sp.",9.09,2021-05-07,"2","9","09"
"1216",2020-05-07,"15:02:00",2,2,38,238,4,"Apis mellifera","","","Taraxacum sp.",9.09,2021-05-07,"2","9","09"
"1217",2020-05-07,"15:02:00",2,2,39,239,1,"Lucilia silvarum","?=C21","","Bellis perennis",10.09,2021-05-07,"2","10","09"
"1218",2020-05-07,"15:02:00",2,2,39,239,2,"Lucilia silvarum","?=C21","","Bellis perennis",10.09,2021-05-07,"2","10","09"
"1219",2020-05-07,"15:02:00",2,2,39,239,3,"Lucilia silvarum","?=C21","","Bellis perennis",10.09,2021-05-07,"2","10","09"
"1220",2020-05-07,"15:02:00",2,2,39,239,4,"Lucilia silvarum","?=C21","","Bellis perennis",10.09,2021-05-07,"2","10","09"
"1221",2020-05-07,"15:02:00",2,2,39,239,5,"Lucilia silvarum","?=C21","","Bellis perennis",10.09,2021-05-07,"2","10","09"
"1222",2020-05-07,"15:02:00",2,2,39,239,6,"Lucilia silvarum","?=C21","","Bellis perennis",10.09,2021-05-07,"2","10","09"
"1223",2020-05-07,"15:07:00",2,2,40,240,1,"Apis mellifera","","","Taraxacum sp.",15.11,2021-05-07,"2","15","11"
"1224",2020-05-07,"15:07:00",2,2,40,240,2,"Apis mellifera","","","Taraxacum sp.",16.12,2021-05-07,"2","16","12"
"1225",2020-05-07,"15:07:00",2,2,40,240,3,"Apis mellifera","","","Taraxacum sp.",16.12,2021-05-07,"2","16","12"
"1226",2020-05-07,"15:11:00",2,2,41,241,1,"Apis mellifera","","","Taraxacum sp.",17.09,2021-05-07,"2","17","09"
"1227",2020-05-07,"15:11:00",2,2,41,241,2,"Apis mellifera","","","Taraxacum sp.",16.09,2021-05-07,"2","16","09"
"1228",2020-05-07,"15:11:00",2,2,42,242,1,"Apis mellifera","","","Taraxacum sp.",13.09,2021-05-07,"2","13","09"
"1229",2020-05-07,"15:11:00",2,2,42,242,2,"Apis mellifera","","","Taraxacum sp.",14.11,2021-05-07,"2","14","11"
"1230",2020-05-07,"15:11:00",2,2,43,243,1,"Apis mellifera","","","Taraxacum sp.",15.13,2021-05-07,"2","15","13"
"1231",2020-05-07,"15:11:00",2,2,43,243,2,"Apis mellifera","","","Taraxacum sp.",15.13,2021-05-07,"2","15","13"
"1232",2020-05-07,"15:11:00",2,2,43,243,3,"Apis mellifera","","","Taraxacum sp.",16.14,2021-05-07,"2","16","14"
"1233",2020-05-07,"15:11:00",2,2,43,243,4,"Apis mellifera","","","Taraxacum sp.",15.14,2021-05-07,"2","15","14"
"1234",2020-05-07,"15:11:00",2,2,43,243,5,"Apis mellifera","","","Taraxacum sp.",14.14,2021-05-07,"2","14","14"
"1235",2020-05-07,"15:11:00",2,2,43,243,6,"Apis mellifera","","","Taraxacum sp.",13.14,2021-05-07,"2","13","14"
"1236",2020-05-07,"15:11:00",2,2,43,243,7,"Apis mellifera","","","Taraxacum sp.",12.14,2021-05-07,"2","12","14"
"1237",2020-05-07,"15:11:00",2,2,43,243,8,"Apis mellifera","","","Taraxacum sp.",12.14,2021-05-07,"2","12","14"
"1238",2020-05-07,"15:13:00",2,2,44,244,1,"C22","","","Bellis perennis",16.09,2021-05-07,"2","16","09"
"1239",2020-05-07,"15:13:00",2,2,44,244,2,"C22","","","Bellis perennis",16.09,2021-05-07,"2","16","09"
"1240",2020-05-07,"15:27:00",3,2,45,245,1,"Apis mellifera","","","Taraxacum sp.",23.13,2021-05-07,"2","23","13"
"1241",2020-05-07,"15:27:00",3,2,45,245,2,"Apis mellifera","","","Taraxacum sp.",23.13,2021-05-07,"2","23","13"
"1242",2020-05-07,"15:27:00",3,2,45,245,3,"Apis mellifera","","","Taraxacum sp.",22.13,2021-05-07,"2","22","13"
"1243",2020-05-07,"15:27:00",3,2,45,245,4,"Apis mellifera","","","Taraxacum sp.",23.13,2021-05-07,"2","23","13"
"1244",2020-05-07,"15:27:00",3,2,45,245,5,"Apis mellifera","","","Taraxacum sp.",23.14,2021-05-07,"2","23","14"
"1245",2020-05-07,"15:33:00",3,2,46,246,1,"Apis mellifera","","","Taraxacum sp.",18.09,2021-05-07,"2","18","09"
"1246",2020-05-07,"15:33:00",3,2,46,246,2,"Apis mellifera","","","Taraxacum sp.",19.08,2021-05-07,"2","19","08"
"1247",2020-05-07,"15:34:00",3,2,47,247,1,"Apis mellifera","","","Taraxacum sp.",18.1,2021-05-07,"2","18","1"
"1248",2020-05-07,"15:34:00",3,2,47,247,2,"Apis mellifera","","","Taraxacum sp.",18.11,2021-05-07,"2","18","11"
"1249",2020-05-07,"15:34:00",3,2,47,247,3,"Apis mellifera","","","Taraxacum sp.",13.13,2021-05-07,"2","13","13"
"1250",2020-05-07,"15:34:00",3,2,47,247,4,"Apis mellifera","","","Taraxacum sp.",13.13,2021-05-07,"2","13","13"
"1251",2020-05-07,"15:34:00",3,2,47,247,5,"Apis mellifera","","","Taraxacum sp.",17.13,2021-05-07,"2","17","13"
"1252",2020-05-07,"15:36:00",3,2,48,248,1,"Apis mellifera","","","Taraxacum sp.",16.12,2021-05-07,"2","16","12"
"1253",2020-05-07,"15:36:00",3,2,48,248,2,"Apis mellifera","","","Taraxacum sp.",16.12,2021-05-07,"2","16","12"
"1254",2020-05-07,"15:36:00",3,2,48,248,3,"Apis mellifera","","","Taraxacum sp.",16.12,2021-05-07,"2","16","12"
"1255",2020-05-07,"15:36:00",3,2,48,248,4,"Apis mellifera","","","Taraxacum sp.",16.12,2021-05-07,"2","16","12"
"1256",2020-05-07,"15:36:00",3,2,48,248,5,"Apis mellifera","","","Taraxacum sp.",16.12,2021-05-07,"2","16","12"
"1257",2020-05-07,"15:36:00",3,2,48,248,6,"Apis mellifera","","","Taraxacum sp.",15.12,2021-05-07,"2","15","12"
"1258",2020-05-07,"15:36:00",3,2,48,248,7,"Apis mellifera","","","Taraxacum sp.",15.12,2021-05-07,"2","15","12"
"1259",2020-05-07,"15:36:00",3,2,48,248,8,"Apis mellifera","","","Taraxacum sp.",15.12,2021-05-07,"2","15","12"
"1260",2020-05-07,"15:38:00",3,2,49,249,1,"Apis mellifera","","","Taraxacum sp.",14.11,2021-05-07,"2","14","11"
"1261",2020-05-07,"15:38:00",3,2,49,249,2,"Apis mellifera","","","Taraxacum sp.",16.12,2021-05-07,"2","16","12"
"1262",2020-05-07,"15:38:00",3,2,49,249,3,"Apis mellifera","","","Taraxacum sp.",18.14,2021-05-07,"2","18","14"
"1263",2020-05-07,"15:38:00",3,2,49,249,4,"Apis mellifera","","","Taraxacum sp.",18.13,2021-05-07,"2","18","13"
"1264",2020-05-07,"15:39:00",3,2,50,250,1,"Apis mellifera","","","Taraxacum sp.",18.13,2021-05-07,"2","18","13"
"1265",2020-05-07,"15:39:00",3,2,50,250,2,"Apis mellifera","","","Taraxacum sp.",18.12,2021-05-07,"2","18","12"
"1266",2020-05-07,"15:41:00",3,2,51,251,1,"Apis mellifera","","","Taraxacum sp.",15.12,2021-05-07,"2","15","12"
"1267",2020-05-07,"15:41:00",3,2,51,251,2,"Apis mellifera","","","Taraxacum sp.",15.12,2021-05-07,"2","15","12"
"1268",2020-05-07,"15:41:00",3,2,51,251,3,"Apis mellifera","","","Taraxacum sp.",13.11,2021-05-07,"2","13","11"
"1269",2020-05-07,"15:54:00",3,2,52,252,1,"Apis mellifera","","","Taraxacum sp.",4.11,2021-05-07,"2","4","11"
"1270",2020-05-07,"15:54:00",3,2,52,252,2,"Apis mellifera","","","Taraxacum sp.",3.11,2021-05-07,"2","3","11"
"1271",2020-05-07,"15:54:00",3,2,52,252,3,"Apis mellifera","","","Taraxacum sp.",2.11,2021-05-07,"2","2","11"
"1272",2020-05-07,"15:54:00",3,2,52,252,4,"Apis mellifera","","","Taraxacum sp.",2.1,2021-05-07,"2","2","1"
"1273",2020-05-07,"15:54:00",3,2,52,252,5,"Apis mellifera","","","Taraxacum sp.",2.1,2021-05-07,"2","2","1"
"1274",2020-05-07,"15:54:00",3,2,52,252,6,"Apis mellifera","","","Taraxacum sp.",2.1,2021-05-07,"2","2","1"
"1275",2020-05-07,"15:54:00",3,2,52,252,7,"Apis mellifera","","","Taraxacum sp.",3.09,2021-05-07,"2","3","09"
"1276",2020-05-07,"15:54:00",3,2,52,252,8,"Apis mellifera","","","Taraxacum sp.",3.09,2021-05-07,"2","3","09"
"1277",2020-05-07,"15:54:00",3,2,52,252,9,"Apis mellifera","","","Taraxacum sp.",2.1,2021-05-07,"2","2","1"
"1278",2020-05-07,"15:54:00",3,2,52,252,10,"Apis mellifera","","","Taraxacum sp.",2.1,2021-05-07,"2","2","1"
"1279",2020-05-07,"16:11:00",3,2,53,253,1,"Apis mellifera","","","Taraxacum sp.",7.14,2021-05-07,"2","7","14"
"1280",2020-05-07,"16:11:00",3,2,53,253,2,"Apis mellifera","","","Taraxacum sp.",7.14,2021-05-07,"2","7","14"
"1281",2020-05-07,"16:20:00",3,2,54,254,1,"Apis mellifera","","","Taraxacum sp.",16.13,2021-05-07,"2","16","13"
"1282",2020-05-07,"16:20:00",3,2,54,254,2,"Apis mellifera","","","Taraxacum sp.",16.13,2021-05-07,"2","16","13"
"1283",2020-05-07,"16:20:00",3,2,54,254,3,"Apis mellifera","","","Taraxacum sp.",15.14,2021-05-07,"2","15","14"
"1284",2020-05-07,"16:20:00",3,2,54,254,4,"Apis mellifera","","","Taraxacum sp.",16.14,2021-05-07,"2","16","14"
"1285",2020-05-07,"16:20:00",3,2,54,254,5,"Apis mellifera","","","Taraxacum sp.",15.15,2021-05-07,"2","15","15"
"1286",2020-05-07,"16:20:00",3,2,54,254,6,"Apis mellifera","","","Taraxacum sp.",16.16,2021-05-07,"2","16","16"
"1287",2020-05-14,"13:43:00",2,5,1,255,1,"Empis sp","C30","","Scilla verna",7.17,2021-05-14,"2","7","17"
"1288",2020-05-14,"13:43:00",2,5,1,255,2,"Empis sp","C30","","Scilla verna",7.17,2021-05-14,"2","7","17"
"1289",2020-05-14,"13:44:00",2,5,2,256,1,"Empis sp","?=C30","","Scilla verna",17.2,2021-05-14,"2","17","2"
"1290",2020-05-14,"13:44:00",2,5,2,256,2,"Empis sp","?=C30","","Scilla verna",17.2,2021-05-14,"2","17","2"
"1291",2020-05-14,"15:14:00",2,5,3,257,1,"Empis sp","?=C30","","Scilla verna",18.21,2021-05-14,"2","18","21"
"1292",2020-05-14,"15:14:00",2,5,3,257,2,"Empis sp","?=C30","","Scilla verna",18.21,2021-05-14,"2","18","21"
"1293",2020-05-14,"15:15:00",2,5,4,258,1,"Empis sp","?=C30","","Scilla verna",4.19,2021-05-14,"2","4","19"
"1294",2020-05-14,"15:15:00",2,5,4,258,2,"Empis sp","?=C30","","Scilla verna",4.19,2021-05-14,"2","4","19"
"1295",2020-05-14,"15:22:00",3,5,5,259,1,"Empis sp","?=C30","","Scilla verna",16.2,2021-05-14,"2","16","2"
"1296",2020-05-14,"15:22:00",3,5,5,259,2,"Empis sp","?=C30","","Scilla verna",16.2,2021-05-14,"2","16","2"
"1297",2020-05-14,"15:22:00",3,5,5,259,3,"Empis sp","?=C30","","Scilla verna",16.2,2021-05-14,"2","16","2"
"1298",2020-05-14,"15:23:00",3,5,6,260,1,"Empis sp","?=C13","","Scilla verna",16.1,2021-05-14,"2","16","1"
"1299",2020-05-14,"15:23:00",3,5,6,260,2,"Empis sp","?=C13","","Scilla verna",16.1,2021-05-14,"2","16","1"
"1300",2020-05-14,"15:28:00",3,5,7,261,1,"Empis sp","C31","","Scilla verna",19.14,2021-05-14,"2","19","14"
"1301",2020-05-14,"15:28:00",3,5,7,261,2,"Empis sp","C31","","Scilla verna",19.14,2021-05-14,"2","19","14"
"1302",2020-05-14,"15:36:00",3,5,8,262,1,"Empis sp","?=C30","","Scilla verna",19.4,2021-05-14,"2","19","4"
"1303",2020-05-14,"15:36:00",3,5,8,262,2,"Empis sp","?=C30","","Scilla verna",19.4,2021-05-14,"2","19","4"
"1304",2020-05-14,"15:48:00",3,5,9,263,1,"Empis sp","?=C30","","Scilla verna",8.17,2021-05-14,"2","8","17"
"1305",2020-05-14,"15:48:00",3,5,9,263,2,"Empis sp","?=C30","","Scilla verna",8.17,2021-05-14,"2","8","17"
"1306",2020-05-14,"15:53:00",3,5,10,264,1,"Empis sp","?=C31","","Scilla verna",7.17,2021-05-14,"2","7","17"
"1307",2020-05-14,"15:53:00",3,5,10,264,2,"Empis sp","?=C31","","Scilla verna",7.17,2021-05-14,"2","7","17"
"1308",2020-05-14,"16:01:00",3,5,11,265,1,"C32","C32","","Scilla verna",23.13,2021-05-14,"2","23","13"
"1309",2020-05-14,"16:01:00",3,5,11,265,2,"C32","C32","","Scilla verna",23.13,2021-05-14,"2","23","13"
"1310",2020-05-14,"16:03:00",3,5,12,266,1,"Empis sp","?=C31","","Scilla verna",8.03,2021-05-14,"2","8","03"
"1311",2020-05-14,"16:03:00",3,5,12,266,2,"Empis sp","?=C31","","Scilla verna",8.03,2021-05-14,"2","8","03"
"1312",2020-05-14,"16:08:00",3,5,12,266,3,"Empis sp","?=C31","","Scilla verna",8.03,2021-05-14,"2","8","03"
"1313",2020-05-14,"16:08:00",3,5,13,267,1,"Empis sp","?=C30","","Scilla verna",22.1,2021-05-14,"2","22","1"
"1314",2020-05-14,"16:08:00",3,5,13,267,2,"Empis sp","?=C30","","Scilla verna",22.1,2021-05-14,"2","22","1"
"1315",2020-05-20,"10:23:00",1,1,1,268,1,"Apis mellifera","","","Taraxacum sp.",19,2021-05-20,"2","19","19"
"1316",2020-05-20,"10:23:00",1,1,1,268,2,"Apis mellifera","","","Taraxacum sp.",19,2021-05-20,"2","19","19"
"1317",2020-05-20,"10:23:00",1,1,1,268,3,"Apis mellifera","","","Taraxacum sp.",19,2021-05-20,"2","19","19"
"1318",2020-05-20,"10:23:00",1,1,1,268,4,"Apis mellifera","","","Taraxacum sp.",19,2021-05-20,"2","19","19"
"1319",2020-05-20,"10:23:00",1,1,1,268,5,"Apis mellifera","","","Taraxacum sp.",19,2021-05-20,"2","19","19"
"1320",2020-05-20,"10:23:00",1,1,1,268,6,"Apis mellifera","","","Taraxacum sp.",19,2021-05-20,"2","19","19"
